MSTI_VAR,COU,TIME_FORMAT,UNIT,POWERCODE,REFERENCEPERIOD,obsTime,obsValue,OBS_STATUS
B_XCOMP,NLD,P1Y,PC,0,NA,2017,7.98166216057365,NA
TD_ECOMP,GBR,P1Y,USD,6,NA,2004,47715.6477461776,NA
TD_ECOMP,GBR,P1Y,USD,6,NA,2005,50209.3113162499,NA
TD_ECOMP,GBR,P1Y,USD,6,NA,2006,49204.3262836231,NA
TD_ECOMP,GBR,P1Y,USD,6,NA,2007,42548.3757577097,NA
TD_ECOMP,GBR,P1Y,USD,6,NA,2008,40935.5037360815,NA
TD_ECOMP,GBR,P1Y,USD,6,NA,2009,34850.5472103836,NA
TD_ECOMP,GBR,P1Y,USD,6,NA,2010,36810.0509845262,NA
TD_ECOMP,GBR,P1Y,USD,6,NA,2011,38133.33161,NA
TD_ECOMP,GBR,P1Y,USD,6,NA,2012,34588.483389,NA
TD_ECOMP,GBR,P1Y,USD,6,NA,2013,36261.880594,NA
TD_ECOMP,GBR,P1Y,USD,6,NA,2014,37215.188359,NA
TD_ECOMP,GBR,P1Y,USD,6,NA,2015,34413.4356,NA
TD_ECOMP,GBR,P1Y,USD,6,NA,2016,32586.522095,NA
TD_ECOMP,GBR,P1Y,USD,6,NA,2017,33339.815721,NA
TD_ECOMP,GBR,P1Y,USD,6,NA,2018,34742.670541,NA
TD_ECOMP,GBR,P1Y,USD,6,NA,2019,34833.060907,NA
B_XCOMP,CZE,P1Y,PC,0,NA,2004,4.25603933664616,e
B_XCOMP,CZE,P1Y,PC,0,NA,2005,6.90834358249911,NA
B_XCOMP,CZE,P1Y,PC,0,NA,2006,7.87527319505424,NA
B_XCOMP,CZE,P1Y,PC,0,NA,2007,6.50388443541248,NA
B_XCOMP,CZE,P1Y,PC,0,NA,2008,5.58621634871618,NA
B_XCOMP,CZE,P1Y,PC,0,NA,2009,4.68844728988284,NA
B_XCOMP,CZE,P1Y,PC,0,NA,2010,3.96848315415088,NA
B_XCOMP,CZE,P1Y,PC,0,NA,2011,3.36526966700767,NA
B_XCOMP,CZE,P1Y,PC,0,NA,2012,3.2252551430458,NA
B_XCOMP,CZE,P1Y,PC,0,NA,2013,3.66670088719521,NA
B_XCOMP,CZE,P1Y,PC,0,NA,2014,3.98819624874131,NA
B_XCOMP,CZE,P1Y,PC,0,NA,2015,4.10241930074838,NA
B_XCOMP,CZE,P1Y,PC,0,NA,2016,4.76600827506032,NA
B_XCOMP,CZE,P1Y,PC,0,NA,2017,4.52081017174984,NA
B_XCOMP,CZE,P1Y,PC,0,NA,2018,4.59566572558881,NA
TD_ICOMP,TUR,P1Y,USD,6,NA,2004,7593.968645,NA
TD_ICOMP,TUR,P1Y,USD,6,NA,2005,8671.230232,NA
TD_ICOMP,TUR,P1Y,USD,6,NA,2006,9477.237232,NA
TD_ICOMP,TUR,P1Y,USD,6,NA,2007,10708.928107,NA
TD_ICOMP,TUR,P1Y,USD,6,NA,2008,10247.955534,NA
TD_ICOMP,TUR,P1Y,USD,6,NA,2009,8958.714227,NA
TD_ICOMP,TUR,P1Y,USD,6,NA,2010,10651.021207,NA
TD_ICOMP,TUR,P1Y,USD,6,NA,2011,12148.006809,NA
TD_ICOMP,TUR,P1Y,USD,6,NA,2012,12761.110759,NA
TD_ICOMP,TUR,P1Y,USD,6,NA,2013,14743.21833,NA
TD_ICOMP,TUR,P1Y,USD,6,NA,2014,15755.776675,NA
TD_ICOMP,TUR,P1Y,USD,6,NA,2015,15000.927282,NA
TD_ICOMP,TUR,P1Y,USD,6,NA,2016,16664.540785,NA
TD_ICOMP,TUR,P1Y,USD,6,NA,2017,18180.660624,NA
TD_ICOMP,TUR,P1Y,USD,6,NA,2018,12955.630367,NA
TD_ICOMP,TUR,P1Y,USD,6,NA,2019,12071.444241,NA
TD_XCOMP,JPN,P1Y,PC,0,NA,2004,9.36029861150231,NA
TD_XCOMP,JPN,P1Y,PC,0,NA,2005,8.55401872834466,NA
TD_XCOMP,JPN,P1Y,PC,0,NA,2006,7.78666210745221,NA
TD_XCOMP,JPN,P1Y,PC,0,NA,2007,6.42351649399596,NA
TD_XCOMP,JPN,P1Y,PC,0,NA,2008,6.1432083186489,NA
TD_XCOMP,JPN,P1Y,PC,0,NA,2009,5.54525403730537,NA
TD_XCOMP,JPN,P1Y,PC,0,NA,2010,5.66879254100605,NA
TD_XCOMP,JPN,P1Y,PC,0,NA,2011,5.29836937299871,NA
TD_XCOMP,JPN,P1Y,PC,0,NA,2012,4.9768922155237,NA
TD_XCOMP,JPN,P1Y,PC,0,NA,2013,4.07420719770716,NA
TD_XCOMP,JPN,P1Y,PC,0,NA,2014,3.83783681705596,NA
TD_XCOMP,JPN,P1Y,PC,0,NA,2015,3.64972275793672,NA
TD_XCOMP,JPN,P1Y,PC,0,NA,2016,3.76439842052617,NA
TD_XCOMP,JPN,P1Y,PC,0,NA,2017,3.70988507655592,NA
TD_XCOMP,JPN,P1Y,PC,0,NA,2018,3.54979668104991,NA
TD_BCOMP,FRA,P1Y,USD,6,NA,2004,-11919.908141159,NA
TD_BCOMP,FRA,P1Y,USD,6,NA,2005,-13513.433583871,NA
TD_BCOMP,FRA,P1Y,USD,6,NA,2006,-14858.837230031,NA
TD_BCOMP,FRA,P1Y,USD,6,NA,2007,-17108.014343415,NA
TD_BCOMP,FRA,P1Y,USD,6,NA,2008,-19635.456865543,NA
TD_BCOMP,FRA,P1Y,USD,6,NA,2009,-18225.130640677,NA
TD_BCOMP,FRA,P1Y,USD,6,NA,2010,-21170.381486376,NA
TD_BCOMP,FRA,P1Y,USD,6,NA,2011,-20366.993299,NA
TD_BCOMP,FRA,P1Y,USD,6,NA,2012,-18581.051791,NA
TD_BCOMP,FRA,P1Y,USD,6,NA,2013,-19005.618884,NA
TD_BCOMP,FRA,P1Y,USD,6,NA,2014,-18053.981491,NA
TD_BCOMP,FRA,P1Y,USD,6,NA,2015,-17011.23181,NA
TD_BCOMP,FRA,P1Y,USD,6,NA,2016,-17196.085353,NA
TD_BCOMP,FRA,P1Y,USD,6,NA,2017,-18666.859471,NA
TD_BCOMP,FRA,P1Y,USD,6,NA,2018,-17626.394384,NA
TD_BCOMP,FRA,P1Y,USD,6,NA,2019,-16813.962563,NA
TD_BCOMP,SGP,P1Y,USD,6,NA,2004,24512.030755,NA
TD_BCOMP,SGP,P1Y,USD,6,NA,2005,12790.070631,NA
TD_BCOMP,SGP,P1Y,USD,6,NA,2006,11271.155333,NA
TD_BCOMP,SGP,P1Y,USD,6,NA,2007,25697.701066,NA
TD_BCOMP,SGP,P1Y,USD,6,NA,2008,29299.824096,NA
TD_BCOMP,SGP,P1Y,USD,6,NA,2009,24977.640795,NA
TD_BCOMP,SGP,P1Y,USD,6,NA,2010,34325.296796,NA
TD_BCOMP,SGP,P1Y,USD,6,NA,2011,32419.030401,NA
TD_BCOMP,SGP,P1Y,USD,6,NA,2012,28348.359276,NA
TD_BCOMP,SGP,P1Y,USD,6,NA,2013,32374.79404,NA
TD_BCOMP,SGP,P1Y,USD,6,NA,2014,36203.744029,NA
TD_BCOMP,SGP,P1Y,USD,6,NA,2015,36350.789772,NA
TD_BCOMP,SGP,P1Y,USD,6,NA,2016,31851.619469,NA
TD_BCOMP,SGP,P1Y,USD,6,NA,2017,32394.430084,NA
TD_BCOMP,SGP,P1Y,USD,6,NA,2018,27757.502474,NA
TD_BCOMP,SGP,P1Y,USD,6,NA,2019,22750.818652,NA
BP_TTXTT,ISR,P1Y,PC,0,NA,2011,84.927770912345,d
BP_TTXTT,ISR,P1Y,PC,0,NA,2012,83.7350412053117,de
TD_BCOMP,ESP,P1Y,USD,6,NA,2004,-14288.615649,NA
TD_BCOMP,ESP,P1Y,USD,6,NA,2005,-16807.936272209,NA
TD_BCOMP,ESP,P1Y,USD,6,NA,2006,-20382.727543498,NA
TD_BCOMP,ESP,P1Y,USD,6,NA,2007,-25415.069406782,NA
TD_BCOMP,ESP,P1Y,USD,6,NA,2008,-29429.392870157,NA
TD_BCOMP,ESP,P1Y,USD,6,NA,2009,-16138.611670299,NA
TD_BCOMP,ESP,P1Y,USD,6,NA,2010,-18164.37897749,NA
TD_BCOMP,ESP,P1Y,USD,6,NA,2011,-17066.890636,NA
TD_BCOMP,ESP,P1Y,USD,6,NA,2012,-13464.409256,NA
TD_BCOMP,ESP,P1Y,USD,6,NA,2013,-13884.836065,NA
TD_BCOMP,ESP,P1Y,USD,6,NA,2014,-15037.536986,NA
TD_BCOMP,ESP,P1Y,USD,6,NA,2015,-14660.556497,NA
TD_BCOMP,ESP,P1Y,USD,6,NA,2016,-13994.40872,NA
TD_BCOMP,ESP,P1Y,USD,6,NA,2017,-15434.00314,NA
TD_BCOMP,ESP,P1Y,USD,6,NA,2018,-17252.033686,NA
TD_BCOMP,ESP,P1Y,USD,6,NA,2019,-16242.539413,NA
B_COMP,NOR,P1Y,USD,6,NA,2004,171.388900356574,e
B_COMP,NOR,P1Y,USD,6,NA,2005,178.927224094408,e
B_COMP,NOR,P1Y,USD,6,NA,2006,175.908089892801,e
B_COMP,NOR,P1Y,USD,6,NA,2007,205.936097608072,e
B_COMP,NOR,P1Y,USD,6,NA,2008,211.269965918173,NA
B_COMP,NOR,P1Y,USD,6,NA,2009,206.673614058898,NA
B_COMP,NOR,P1Y,USD,6,NA,2010,166.602639338367,NA
B_COMP,NOR,P1Y,USD,6,NA,2011,183.590061372121,NA
B_COMP,NOR,P1Y,USD,6,NA,2012,182.481400393768,NA
B_COMP,NOR,P1Y,USD,6,NA,2013,180.898983354237,NA
B_COMP,NOR,P1Y,USD,6,NA,2014,195.614407856022,NA
B_COMP,NOR,P1Y,USD,6,NA,2015,196.730023995372,NA
B_COMP,NOR,P1Y,USD,6,NA,2016,188.630498628573,NA
B_COMP,NOR,P1Y,USD,6,NA,2017,192.616231210591,NA
TD_XCOMP,AUS,P1Y,PC,0,NA,2004,0.17437366304717,NA
TD_XCOMP,AUS,P1Y,PC,0,NA,2005,0.17417623078347,NA
TD_XCOMP,AUS,P1Y,PC,0,NA,2006,0.16234057460966,NA
TD_XCOMP,AUS,P1Y,PC,0,NA,2007,0.16371191169635,NA
TD_XCOMP,AUS,P1Y,PC,0,NA,2008,0.17002644056335,NA
TD_XCOMP,AUS,P1Y,PC,0,NA,2009,0.16793389851402,NA
TD_XCOMP,AUS,P1Y,PC,0,NA,2010,0.16815724129479,NA
TD_XCOMP,AUS,P1Y,PC,0,NA,2011,0.18159789194569,NA
TD_XCOMP,AUS,P1Y,PC,0,NA,2012,0.1713846298258,NA
TD_XCOMP,AUS,P1Y,PC,0,NA,2013,0.16015948151783,NA
TD_XCOMP,AUS,P1Y,PC,0,NA,2014,0.172940490637,NA
TD_XCOMP,AUS,P1Y,PC,0,NA,2015,0.17928646730702,NA
TD_XCOMP,AUS,P1Y,PC,0,NA,2016,0.17837776849534,NA
TD_XCOMP,AUS,P1Y,PC,0,NA,2017,0.16241631836564,NA
TD_XCOMP,AUS,P1Y,PC,0,NA,2018,0.15870974256769,NA
TD_XCOMP,CHE,P1Y,PC,0,NA,2004,1.11921573944682,NA
TD_XCOMP,CHE,P1Y,PC,0,NA,2005,1.20053413289194,NA
TD_XCOMP,CHE,P1Y,PC,0,NA,2006,1.13235963290601,NA
TD_XCOMP,CHE,P1Y,PC,0,NA,2007,1.19285490971034,NA
TD_XCOMP,CHE,P1Y,PC,0,NA,2008,1.34941819676543,NA
TD_XCOMP,CHE,P1Y,PC,0,NA,2009,1.27479426281697,NA
TD_XCOMP,CHE,P1Y,PC,0,NA,2010,1.2673388063278,NA
TD_XCOMP,CHE,P1Y,PC,0,NA,2011,1.51853248418799,NA
TD_XCOMP,CHE,P1Y,PC,0,NA,2012,1.48195411841875,NA
TD_XCOMP,CHE,P1Y,PC,0,NA,2013,1.45181204231367,NA
TD_XCOMP,CHE,P1Y,PC,0,NA,2014,1.44231946117881,NA
TD_XCOMP,CHE,P1Y,PC,0,NA,2015,1.39983480213724,NA
TD_XCOMP,CHE,P1Y,PC,0,NA,2016,1.31771504446226,NA
TD_XCOMP,CHE,P1Y,PC,0,NA,2017,1.20684441967326,NA
TD_XCOMP,CHE,P1Y,PC,0,NA,2018,1.17898491439648,NA
B_COMP,CAN,P1Y,USD,6,NA,2004,2337.83254003504,de
B_COMP,CAN,P1Y,USD,6,NA,2005,2398.56161975745,de
B_COMP,CAN,P1Y,USD,6,NA,2006,2409.22270088589,de
B_COMP,CAN,P1Y,USD,6,NA,2007,2368.21708468384,de
B_COMP,CAN,P1Y,USD,6,NA,2008,2008.2793393715,de
B_COMP,CAN,P1Y,USD,6,NA,2009,2120.8842016512,d
B_COMP,CAN,P1Y,USD,6,NA,2010,1738.99852406267,d
B_COMP,CAN,P1Y,USD,6,NA,2011,1980.79904701242,d
B_COMP,CAN,P1Y,USD,6,NA,2012,2012.68381933721,d
B_COMP,CAN,P1Y,USD,6,NA,2013,1820.2607106965,d
B_COMP,CAN,P1Y,USD,6,NA,2014,838.780430614691,d
B_COMP,CAN,P1Y,USD,6,NA,2015,877.400862428478,d
B_COMP,CAN,P1Y,USD,6,NA,2016,952.077712729299,d
B_COMP,CAN,P1Y,USD,6,NA,2017,981.127944228624,d
TD_ECOMP,SVK,P1Y,USD,6,NA,2004,1843.24973765864,NA
TD_ECOMP,SVK,P1Y,USD,6,NA,2005,3149.19080619263,NA
TD_ECOMP,SVK,P1Y,USD,6,NA,2006,5514.08709358256,NA
TD_ECOMP,SVK,P1Y,USD,6,NA,2007,8824.27155802963,NA
TD_ECOMP,SVK,P1Y,USD,6,NA,2008,12294.6674825315,NA
TD_ECOMP,SVK,P1Y,USD,6,NA,2009,11951.9436370545,NA
TD_ECOMP,SVK,P1Y,USD,6,NA,2010,12650.2753190561,NA
TD_ECOMP,SVK,P1Y,USD,6,NA,2011,13277.5073274884,NA
TD_ECOMP,SVK,P1Y,USD,6,NA,2012,14076.583661,NA
TD_ECOMP,SVK,P1Y,USD,6,NA,2013,15670.270913,NA
TD_ECOMP,SVK,P1Y,USD,6,NA,2014,15837.450522,NA
TD_ECOMP,SVK,P1Y,USD,6,NA,2015,13113.309801,NA
TD_ECOMP,SVK,P1Y,USD,6,NA,2016,13236.561292,NA
TD_ECOMP,SVK,P1Y,USD,6,NA,2017,14660.363927,NA
TD_ECOMP,SVK,P1Y,USD,6,NA,2018,14292.557114,NA
TD_ECOMP,SVK,P1Y,USD,6,NA,2019,12936.852831,NA
TD_ICOMP,ITA,P1Y,USD,6,NA,2004,33620.2502015054,NA
TD_ICOMP,ITA,P1Y,USD,6,NA,2005,33767.6501168662,NA
TD_ICOMP,ITA,P1Y,USD,6,NA,2006,34843.5596300111,NA
TD_ICOMP,ITA,P1Y,USD,6,NA,2007,35871.7109320305,NA
TD_ICOMP,ITA,P1Y,USD,6,NA,2008,36539.6451822148,NA
TD_ICOMP,ITA,P1Y,USD,6,NA,2009,32606.6794410348,NA
TD_ICOMP,ITA,P1Y,USD,6,NA,2010,45722.6577761844,NA
TD_ICOMP,ITA,P1Y,USD,6,NA,2011,43853.349453,NA
TD_ICOMP,ITA,P1Y,USD,6,NA,2012,33507.683501,NA
TD_ICOMP,ITA,P1Y,USD,6,NA,2013,31169.899124,NA
TD_ICOMP,ITA,P1Y,USD,6,NA,2014,31399.778262,NA
TD_ICOMP,ITA,P1Y,USD,6,NA,2015,29319.775412,NA
TD_ICOMP,ITA,P1Y,USD,6,NA,2016,29109.699639,NA
TD_ICOMP,ITA,P1Y,USD,6,NA,2017,31869.41687,NA
TD_ICOMP,ITA,P1Y,USD,6,NA,2018,33890.410204,NA
TD_ICOMP,ITA,P1Y,USD,6,NA,2019,31812.323418,NA
TD_BCOMP,DNK,P1Y,USD,6,NA,2004,-1595.0579161858,NA
TD_BCOMP,DNK,P1Y,USD,6,NA,2005,-2921.8917295446,NA
TD_BCOMP,DNK,P1Y,USD,6,NA,2006,-2928.5448221405,NA
TD_BCOMP,DNK,P1Y,USD,6,NA,2007,-2343.2509262348,NA
TD_BCOMP,DNK,P1Y,USD,6,NA,2008,-2387.2817589779,NA
TD_BCOMP,DNK,P1Y,USD,6,NA,2009,-1851.6333368227,NA
TD_BCOMP,DNK,P1Y,USD,6,NA,2010,-1392.1230580407,NA
TD_BCOMP,DNK,P1Y,USD,6,NA,2011,-1818.917742,NA
TD_BCOMP,DNK,P1Y,USD,6,NA,2012,-2109.923414,NA
TD_BCOMP,DNK,P1Y,USD,6,NA,2013,-2098.080368,NA
TD_BCOMP,DNK,P1Y,USD,6,NA,2014,-1589.520752,NA
TD_BCOMP,DNK,P1Y,USD,6,NA,2015,-1675.405133,NA
TD_BCOMP,DNK,P1Y,USD,6,NA,2016,-1651.727483,NA
TD_BCOMP,DNK,P1Y,USD,6,NA,2017,-1697.729912,NA
TD_BCOMP,DNK,P1Y,USD,6,NA,2018,-1838.901985,NA
TD_BCOMP,DNK,P1Y,USD,6,NA,2019,-1978.079869,NA
TD_ICOMP,PRT,P1Y,USD,6,NA,2004,5337.430764,NA
TD_ICOMP,PRT,P1Y,USD,6,NA,2005,5982.44963983522,NA
TD_ICOMP,PRT,P1Y,USD,6,NA,2006,6682.05381560126,NA
TD_ICOMP,PRT,P1Y,USD,6,NA,2007,7345.01541402656,NA
TD_ICOMP,PRT,P1Y,USD,6,NA,2008,7745.4756149752,NA
TD_ICOMP,PRT,P1Y,USD,6,NA,2009,5330.6498018408,NA
TD_ICOMP,PRT,P1Y,USD,6,NA,2010,5239.18156824802,NA
TD_ICOMP,PRT,P1Y,USD,6,NA,2011,4970.940221,NA
TD_ICOMP,PRT,P1Y,USD,6,NA,2012,4516.452126,NA
TD_ICOMP,PRT,P1Y,USD,6,NA,2013,4511.362896,NA
TD_ICOMP,PRT,P1Y,USD,6,NA,2014,4690.311617,NA
TD_ICOMP,PRT,P1Y,USD,6,NA,2015,4248.453731,NA
TD_ICOMP,PRT,P1Y,USD,6,NA,2016,4690.862955,NA
TD_ICOMP,PRT,P1Y,USD,6,NA,2017,5501.6106,NA
TD_ICOMP,PRT,P1Y,USD,6,NA,2018,6716.71043,NA
TD_ICOMP,PRT,P1Y,USD,6,NA,2019,6728.264278,NA
B_COMP,USA,P1Y,USD,6,NA,2004,48296,d
B_COMP,USA,P1Y,USD,6,NA,2005,49725.0056843026,de
B_COMP,USA,P1Y,USD,6,NA,2006,56773,d
B_COMP,USA,P1Y,USD,6,NA,2007,58599,d
B_COMP,USA,P1Y,USD,6,NA,2008,60464,d
B_COMP,USA,P1Y,USD,6,NA,2009,56435,d
B_COMP,USA,P1Y,USD,6,NA,2010,59875,d
B_COMP,USA,P1Y,USD,6,NA,2011,62704,d
B_COMP,USA,P1Y,USD,6,NA,2012,65068,d
B_COMP,USA,P1Y,USD,6,NA,2013,67205,d
B_COMP,USA,P1Y,USD,6,NA,2014,73891,d
B_COMP,USA,P1Y,USD,6,NA,2015,72110,d
B_COMP,USA,P1Y,USD,6,NA,2016,77385,d
B_COMP,USA,P1Y,USD,6,NA,2017,78575,d
TD_ECOMP,CHN,P1Y,USD,6,NA,2004,192897.213685,NA
TD_ECOMP,CHN,P1Y,USD,6,NA,2005,255680.072622,NA
TD_ECOMP,CHN,P1Y,USD,6,NA,2006,323915.589785,NA
TD_ECOMP,CHN,P1Y,USD,6,NA,2007,394483.185425,NA
TD_ECOMP,CHN,P1Y,USD,6,NA,2008,438225.431596,NA
TD_ECOMP,CHN,P1Y,USD,6,NA,2009,392393.967205,NA
TD_ECOMP,CHN,P1Y,USD,6,NA,2010,508383.397375,NA
TD_ECOMP,CHN,P1Y,USD,6,NA,2011,564933.7587,NA
TD_ECOMP,CHN,P1Y,USD,6,NA,2012,622454.828427,NA
TD_ECOMP,CHN,P1Y,USD,6,NA,2013,678850.585168,NA
TD_ECOMP,CHN,P1Y,USD,6,NA,2014,678634.937626,NA
TD_ECOMP,CHN,P1Y,USD,6,NA,2015,675164.537967,NA
TD_ECOMP,CHN,P1Y,USD,6,NA,2016,617601.401247,NA
TD_ECOMP,CHN,P1Y,USD,6,NA,2017,674209.681714,NA
TD_ECOMP,CHN,P1Y,USD,6,NA,2018,742616.547884,NA
TD_ECOMP,GRC,P1Y,USD,6,NA,2004,630.131614,NA
TD_ECOMP,GRC,P1Y,USD,6,NA,2005,581.69790600075,NA
TD_ECOMP,GRC,P1Y,USD,6,NA,2006,739.59517420305,NA
TD_ECOMP,GRC,P1Y,USD,6,NA,2007,710.2945890636,NA
TD_ECOMP,GRC,P1Y,USD,6,NA,2008,879.432714,NA
TD_ECOMP,GRC,P1Y,USD,6,NA,2009,644.402034,NA
TD_ECOMP,GRC,P1Y,USD,6,NA,2010,673.317577,NA
TD_ECOMP,GRC,P1Y,USD,6,NA,2011,863.894026,NA
TD_ECOMP,GRC,P1Y,USD,6,NA,2012,800.992217,NA
TD_ECOMP,GRC,P1Y,USD,6,NA,2013,751.773828,NA
TD_ECOMP,GRC,P1Y,USD,6,NA,2014,1141.929289,NA
TD_ECOMP,GRC,P1Y,USD,6,NA,2015,1170.07758,NA
TD_ECOMP,GRC,P1Y,USD,6,NA,2016,1281.91834,NA
TD_ECOMP,GRC,P1Y,USD,6,NA,2017,1200.389142,NA
TD_ECOMP,GRC,P1Y,USD,6,NA,2018,1590.747395,NA
TD_ECOMP,GRC,P1Y,USD,6,NA,2019,1560.434264,NA
G_BRXGDP,GRC,P1Y,PC,0,NA,2011,0.19924781990806,NA
G_BRXGDP,GRC,P1Y,PC,0,NA,2013,0.28092332521575,NA
G_BRXGDP,GRC,P1Y,PC,0,NA,2015,0.34480179893951,NA
G_BRXGDP,GRC,P1Y,PC,0,NA,2017,0.35404978159742,NA
TD_XCOMP,IRL,P1Y,PC,0,NA,2004,1.74545655657957,NA
TD_XCOMP,IRL,P1Y,PC,0,NA,2005,1.71981574268461,NA
TD_XCOMP,IRL,P1Y,PC,0,NA,2006,1.49881617366898,NA
TD_XCOMP,IRL,P1Y,PC,0,NA,2007,1.29121288122342,NA
TD_XCOMP,IRL,P1Y,PC,0,NA,2008,1.13357836015589,NA
TD_XCOMP,IRL,P1Y,PC,0,NA,2009,0.96933705372058,NA
TD_XCOMP,IRL,P1Y,PC,0,NA,2010,0.61637597274971,NA
TD_XCOMP,IRL,P1Y,PC,0,NA,2011,0.528520807513,NA
TD_XCOMP,IRL,P1Y,PC,0,NA,2012,0.50165092710134,NA
TD_XCOMP,IRL,P1Y,PC,0,NA,2013,0.48869176941841,NA
TD_XCOMP,IRL,P1Y,PC,0,NA,2014,0.48954464325177,NA
TD_XCOMP,IRL,P1Y,PC,0,NA,2015,0.51204353956923,NA
TD_XCOMP,IRL,P1Y,PC,0,NA,2016,0.71746223938841,NA
TD_XCOMP,IRL,P1Y,PC,0,NA,2017,0.61856642057636,NA
TD_XCOMP,IRL,P1Y,PC,0,NA,2018,0.61464732473182,NA
TD_BCOMP,NZL,P1Y,USD,6,NA,2004,-2144.2127441669,NA
TD_BCOMP,NZL,P1Y,USD,6,NA,2005,-2429.7515971934,NA
TD_BCOMP,NZL,P1Y,USD,6,NA,2006,-2310.7856727226,NA
TD_BCOMP,NZL,P1Y,USD,6,NA,2007,-2542.8817998457,NA
TD_BCOMP,NZL,P1Y,USD,6,NA,2008,-2645.9760402315,NA
TD_BCOMP,NZL,P1Y,USD,6,NA,2009,-2237.6396012285,NA
TD_BCOMP,NZL,P1Y,USD,6,NA,2010,-2595.719514,NA
TD_BCOMP,NZL,P1Y,USD,6,NA,2011,-3741.129234,NA
TD_BCOMP,NZL,P1Y,USD,6,NA,2012,-2986.581564,NA
TD_BCOMP,NZL,P1Y,USD,6,NA,2013,-3101.656735,NA
TD_BCOMP,NZL,P1Y,USD,6,NA,2014,-3106.965595,NA
TD_BCOMP,NZL,P1Y,USD,6,NA,2015,-2983.494328,NA
TD_BCOMP,NZL,P1Y,USD,6,NA,2016,-2882.591955,NA
TD_BCOMP,NZL,P1Y,USD,6,NA,2017,-3136.881219,NA
TD_BCOMP,NZL,P1Y,USD,6,NA,2018,-3311.334886,NA
TD_BCOMP,NZL,P1Y,USD,6,NA,2019,-3323.431402,NA
TD_ECOMP,RUS,P1Y,USD,6,NA,2004,1258.717339,NA
TD_ECOMP,RUS,P1Y,USD,6,NA,2005,1309.232047,NA
TD_ECOMP,RUS,P1Y,USD,6,NA,2006,1702.406969,NA
TD_ECOMP,RUS,P1Y,USD,6,NA,2007,1853.666083,NA
TD_ECOMP,RUS,P1Y,USD,6,NA,2008,2072.613906,NA
TD_ECOMP,RUS,P1Y,USD,6,NA,2009,2058.969048,NA
TD_ECOMP,RUS,P1Y,USD,6,NA,2010,2084.091594,NA
TD_ECOMP,RUS,P1Y,USD,6,NA,2011,2644.819401,NA
TD_ECOMP,RUS,P1Y,USD,6,NA,2012,3269.991551,NA
TD_ECOMP,RUS,P1Y,USD,6,NA,2013,3766.003583,NA
TD_ECOMP,RUS,P1Y,USD,6,NA,2014,5304.271445,NA
TD_ECOMP,RUS,P1Y,USD,6,NA,2015,4022.733378,NA
TD_ECOMP,RUS,P1Y,USD,6,NA,2016,4076.749071,NA
TD_ECOMP,RUS,P1Y,USD,6,NA,2017,4512.44951,NA
TD_ECOMP,RUS,P1Y,USD,6,NA,2018,3714.486906,NA
B_COMP,KOR,P1Y,USD,6,NA,2004,10684.1648128161,e
B_COMP,KOR,P1Y,USD,6,NA,2005,11753.4761644164,NA
B_COMP,KOR,P1Y,USD,6,NA,2006,13805.7975154287,NA
B_COMP,KOR,P1Y,USD,6,NA,2007,14395.6765823356,NA
B_COMP,KOR,P1Y,USD,6,NA,2008,16114.3983324605,NA
B_COMP,KOR,P1Y,USD,6,NA,2009,16254.815691668,NA
B_COMP,KOR,P1Y,USD,6,NA,2010,19624.0212235568,NA
B_COMP,KOR,P1Y,USD,6,NA,2011,21873.9132907031,NA
B_COMP,KOR,P1Y,USD,6,NA,2012,25237.833574745,NA
B_COMP,KOR,P1Y,USD,6,NA,2013,27676.6169997625,NA
B_COMP,KOR,P1Y,USD,6,NA,2014,30402.0717018895,NA
B_COMP,KOR,P1Y,USD,6,NA,2015,29892.6188155647,NA
B_COMP,KOR,P1Y,USD,6,NA,2016,31751.4220894633,NA
B_COMP,KOR,P1Y,USD,6,NA,2017,36798.3787744189,NA
B_COMP,KOR,P1Y,USD,6,NA,2018,40836.7626630141,NA
TD_ICOMP,ROU,P1Y,USD,6,NA,2004,2818.831587,NA
TD_ICOMP,ROU,P1Y,USD,6,NA,2005,3332.93347,NA
TD_ICOMP,ROU,P1Y,USD,6,NA,2006,4036.925437,NA
TD_ICOMP,ROU,P1Y,USD,6,NA,2007,5335.482986,NA
TD_ICOMP,ROU,P1Y,USD,6,NA,2008,6476.790516,NA
TD_ICOMP,ROU,P1Y,USD,6,NA,2009,5196.989532,NA
TD_ICOMP,ROU,P1Y,USD,6,NA,2010,6685.461121,NA
TD_ICOMP,ROU,P1Y,USD,6,NA,2011,7281.57071,NA
TD_ICOMP,ROU,P1Y,USD,6,NA,2012,5824.44451,NA
TD_ICOMP,ROU,P1Y,USD,6,NA,2013,6396.529958,NA
TD_ICOMP,ROU,P1Y,USD,6,NA,2014,6845.351558,NA
TD_ICOMP,ROU,P1Y,USD,6,NA,2015,6485.939509,NA
TD_ICOMP,ROU,P1Y,USD,6,NA,2016,6926.674175,NA
TD_ICOMP,ROU,P1Y,USD,6,NA,2017,7832.491877,NA
TD_ICOMP,ROU,P1Y,USD,6,NA,2018,9162.966163,NA
TD_ICOMP,ROU,P1Y,USD,6,NA,2019,9257.247476,NA
TD_ECOMP,ARG,P1Y,USD,6,NA,2004,175.534578,NA
TD_ECOMP,ARG,P1Y,USD,6,NA,2005,205.634829,NA
