COU,SEX,IND,TIME_FORMAT,UNIT,POWERCODE,obsTime,obsValue
IRL,TOTAL,FAM15B,P1Y,PC,0,2004,-42.4
IRL,TOTAL,FAM15B,P1Y,PC,0,2005,-44.5
IRL,TOTAL,FAM15B,P1Y,PC,0,2006,-52.6
IRL,TOTAL,FAM15B,P1Y,PC,0,2007,-55.9
IRL,TOTAL,FAM15B,P1Y,PC,0,2008,-55.7
IRL,TOTAL,FAM15B,P1Y,PC,0,2009,-42.6
IRL,TOTAL,FAM15B,P1Y,PC,0,2010,-39.7
IRL,TOTAL,FAM15B,P1Y,PC,0,2011,-44.6
IRL,TOTAL,FAM15B,P1Y,PC,0,2012,-44.2
IRL,TOTAL,FAM15B,P1Y,PC,0,2013,-41.3
IRL,TOTAL,FAM15B,P1Y,PC,0,2014,-41.3
NZL,TOTAL,FAM19B,P1Y,PC,0,2004,7.6
NZL,TOTAL,FAM19B,P1Y,PC,0,2005,7.2
NZL,TOTAL,FAM19B,P1Y,PC,0,2006,7.9
NZL,TOTAL,FAM19B,P1Y,PC,0,2007,7.5
NZL,TOTAL,FAM19B,P1Y,PC,0,2008,7
NZL,TOTAL,FAM19B,P1Y,PC,0,2009,9.4
NZL,TOTAL,FAM19B,P1Y,PC,0,2010,8.6
NZL,TOTAL,FAM19B,P1Y,PC,0,2011,8.6
NZL,TOTAL,FAM19B,P1Y,PC,0,2012,8.7
NZL,TOTAL,FAM19B,P1Y,PC,0,2013,7.7
NZL,TOTAL,FAM19B,P1Y,PC,0,2014,7.1
NZL,TOTAL,FAM19B,P1Y,PC,0,2015,7.1
NZL,TOTAL,FAM19B,P1Y,PC,0,2016,5.4
NZL,TOTAL,FAM19B,P1Y,PC,0,2017,6.3
NZL,TOTAL,FAM19B,P1Y,PC,0,2018,5.1
EST,TOTAL,FAM19C,P1Y,PC,0,2004,19.5
EST,TOTAL,FAM19C,P1Y,PC,0,2005,16.3
EST,TOTAL,FAM19C,P1Y,PC,0,2006,15.4
EST,TOTAL,FAM19C,P1Y,PC,0,2007,15.3
EST,TOTAL,FAM19C,P1Y,PC,0,2008,10.7
EST,TOTAL,FAM19C,P1Y,PC,0,2009,19.8
EST,TOTAL,FAM19C,P1Y,PC,0,2010,22.4
EST,TOTAL,FAM19C,P1Y,PC,0,2011,15.8
EST,TOTAL,FAM19C,P1Y,PC,0,2012,17.1
EST,TOTAL,FAM19C,P1Y,PC,0,2013,16.8
EST,TOTAL,FAM19C,P1Y,PC,0,2014,16.1
EST,TOTAL,FAM19C,P1Y,PC,0,2015,15
EST,TOTAL,FAM19C,P1Y,PC,0,2016,13.9
EST,TOTAL,FAM19C,P1Y,PC,0,2017,13.2
EST,TOTAL,FAM19C,P1Y,PC,0,2018,12.2
ITA,TOTAL,FAM3,P1Y,PC,0,2004,13.7
ITA,TOTAL,FAM3,P1Y,PC,0,2005,15.4
ITA,TOTAL,FAM3,P1Y,PC,0,2006,16.4
ITA,TOTAL,FAM3,P1Y,PC,0,2007,17.9
ITA,TOTAL,FAM3,P1Y,PC,0,2008,19.1
ITA,TOTAL,FAM3,P1Y,PC,0,2009,20.1
ITA,TOTAL,FAM3,P1Y,PC,0,2010,21.8
ITA,TOTAL,FAM3,P1Y,PC,0,2011,23.7
ITA,TOTAL,FAM3,P1Y,PC,0,2012,25
ITA,TOTAL,FAM3,P1Y,PC,0,2013,26.9
ITA,TOTAL,FAM3,P1Y,PC,0,2014,28.8
ITA,TOTAL,FAM3,P1Y,PC,0,2015,30
ITA,TOTAL,FAM3,P1Y,PC,0,2016,31.5
ITA,TOTAL,FAM3,P1Y,PC,0,2017,32.8
ITA,TOTAL,FAM3,P1Y,PC,0,2018,34
GRC,TOTAL,FAM19A,P1Y,PC,0,2004,20.4
GRC,TOTAL,FAM19A,P1Y,PC,0,2005,19.5
GRC,TOTAL,FAM19A,P1Y,PC,0,2006,16.7
GRC,TOTAL,FAM19A,P1Y,PC,0,2007,16.6
GRC,TOTAL,FAM19A,P1Y,PC,0,2008,16
GRC,TOTAL,FAM19A,P1Y,PC,0,2009,16.6
GRC,TOTAL,FAM19A,P1Y,PC,0,2010,18.1
GRC,TOTAL,FAM19A,P1Y,PC,0,2011,21.6
GRC,TOTAL,FAM19A,P1Y,PC,0,2012,26.7
GRC,TOTAL,FAM19A,P1Y,PC,0,2013,28.5
GRC,TOTAL,FAM19A,P1Y,PC,0,2014,28.3
GRC,TOTAL,FAM19A,P1Y,PC,0,2015,26.1
GRC,TOTAL,FAM19A,P1Y,PC,0,2016,23.5
GRC,TOTAL,FAM19A,P1Y,PC,0,2017,22.8
GRC,TOTAL,FAM19A,P1Y,PC,0,2018,21.5
BGR,TOTAL,FAM15A,P1Y,PC,0,2008,0.4
BGR,TOTAL,FAM15A,P1Y,PC,0,2009,0.5
BGR,TOTAL,FAM15A,P1Y,PC,0,2010,0.5
BGR,TOTAL,FAM15A,P1Y,PC,0,2011,0.4
BGR,TOTAL,FAM15A,P1Y,PC,0,2012,0.4
BGR,TOTAL,FAM15A,P1Y,PC,0,2013,0.3
BGR,TOTAL,FAM15A,P1Y,PC,0,2014,0.4
TUR,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2008,13
TUR,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2009,8.9
TUR,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2010,7.6
TUR,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2011,7.3
TUR,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2012,6.2
TUR,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2013,6.3
TUR,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2014,6.5
TUR,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2015,6.3
TUR,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2016,6.2
TUR,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2017,5.8
TUR,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2018,6
POL,TOTAL,FAM6A,P1Y,PC_PNT,0,2004,10.9
POL,TOTAL,FAM6A,P1Y,PC_PNT,0,2005,12
POL,TOTAL,FAM6A,P1Y,PC_PNT,0,2006,12.6
POL,TOTAL,FAM6A,P1Y,PC_PNT,0,2007,13.1
POL,TOTAL,FAM6A,P1Y,PC_PNT,0,2008,13.9
POL,TOTAL,FAM6A,P1Y,PC_PNT,0,2009,13.4
POL,TOTAL,FAM6A,P1Y,PC_PNT,0,2010,12.7
POL,TOTAL,FAM6A,P1Y,PC_PNT,0,2011,13.3
POL,TOTAL,FAM6A,P1Y,PC_PNT,0,2012,13.2
POL,TOTAL,FAM6A,P1Y,PC_PNT,0,2013,13.2
POL,TOTAL,FAM6A,P1Y,PC_PNT,0,2014,13
POL,TOTAL,FAM6A,P1Y,PC_PNT,0,2015,12.6
POL,TOTAL,FAM6A,P1Y,PC_PNT,0,2016,12.9
POL,TOTAL,FAM6A,P1Y,PC_PNT,0,2017,13.3
POL,TOTAL,FAM6A,P1Y,PC_PNT,0,2018,13.2
IRL,TOTAL,FAM5C,P1Y,PC,0,2004,0.9
IRL,TOTAL,FAM5C,P1Y,PC,0,2005,0.7
IRL,TOTAL,FAM5C,P1Y,PC,0,2006,1.5
IRL,TOTAL,FAM5C,P1Y,PC,0,2007,1.3
IRL,TOTAL,FAM5C,P1Y,PC,0,2008,1.5
IRL,TOTAL,FAM5C,P1Y,PC,0,2009,0.6
IRL,TOTAL,FAM5C,P1Y,PC,0,2010,0.8
IRL,TOTAL,FAM5C,P1Y,PC,0,2011,0.9
IRL,TOTAL,FAM5C,P1Y,PC,0,2012,0.8
IRL,TOTAL,FAM5C,P1Y,PC,0,2013,0.7
IRL,TOTAL,FAM5C,P1Y,PC,0,2014,0.1
IRL,TOTAL,FAM5C,P1Y,PC,0,2015,0.1
IRL,TOTAL,FAM5C,P1Y,PC,0,2016,0.2
IRL,TOTAL,FAM5C,P1Y,PC,0,2017,0.7
BEL,TOTAL,FAM15A,P1Y,PC,0,2004,-8.7
BEL,TOTAL,FAM15A,P1Y,PC,0,2005,-8.9
BEL,TOTAL,FAM15A,P1Y,PC,0,2006,-8.8
BEL,TOTAL,FAM15A,P1Y,PC,0,2007,-9
BEL,TOTAL,FAM15A,P1Y,PC,0,2008,-9.5
BEL,TOTAL,FAM15A,P1Y,PC,0,2009,-9.7
BEL,TOTAL,FAM15A,P1Y,PC,0,2010,-9.6
BEL,TOTAL,FAM15A,P1Y,PC,0,2011,-9.6
BEL,TOTAL,FAM15A,P1Y,PC,0,2012,-9.6
BEL,TOTAL,FAM15A,P1Y,PC,0,2013,-9.9
BEL,TOTAL,FAM15A,P1Y,PC,0,2014,-10.1
SWE,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2004,2.2
SWE,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2005,1.5
SWE,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2006,1.8
SWE,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2007,1.7
SWE,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2008,1.7
SWE,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2009,1.6
SWE,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2010,1.6
SWE,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2011,1.4
SWE,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2012,1.7
SWE,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2013,1.7
SWE,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2014,1.4
SWE,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2015,1.7
SWE,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2016,1.5
SWE,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2017,1.6
SWE,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2018,1.3
ESP,TOTAL,FAM9A,P1Y,PC,0,2004,43.9
ESP,TOTAL,FAM9A,P1Y,PC,0,2005,46.9
ESP,TOTAL,FAM9A,P1Y,PC,0,2006,48.3
ESP,TOTAL,FAM9A,P1Y,PC,0,2007,51.8
ESP,TOTAL,FAM9A,P1Y,PC,0,2008,51.4
ESP,TOTAL,FAM9A,P1Y,PC,0,2009,48.5
ESP,TOTAL,FAM9A,P1Y,PC,0,2010,48
ESP,TOTAL,FAM9A,P1Y,PC,0,2011,48.4
ESP,TOTAL,FAM9A,P1Y,PC,0,2012,47.4
ESP,TOTAL,FAM9A,P1Y,PC,0,2013,45.5
ESP,TOTAL,FAM9A,P1Y,PC,0,2014,48.7
ESP,TOTAL,FAM9A,P1Y,PC,0,2015,51.5
ESP,TOTAL,FAM9A,P1Y,PC,0,2016,52
ESP,TOTAL,FAM9A,P1Y,PC,0,2017,56.2
ESP,TOTAL,FAM9A,P1Y,PC,0,2018,58.6
ISL,TOTAL,FAM4B,P1Y,_1000,0,2004,1.9
ISL,TOTAL,FAM4B,P1Y,_1000,0,2005,1.9
ISL,TOTAL,FAM4B,P1Y,_1000,0,2006,1.6
ISL,TOTAL,FAM4B,P1Y,_1000,0,2007,1.7
ISL,TOTAL,FAM4B,P1Y,_1000,0,2008,1.7
ISL,TOTAL,FAM4B,P1Y,_1000,0,2009,1.7
ISL,TOTAL,FAM4B,P1Y,_1000,0,2010,1.8
ISL,TOTAL,FAM4B,P1Y,_1000,0,2011,1.6
CZE,TOTAL,FAM11D,P1Y,PC,0,2005,0.4
CZE,TOTAL,FAM11D,P1Y,PC,0,2007,0.4
CZE,TOTAL,FAM11D,P1Y,PC,0,2009,0.7
CZE,TOTAL,FAM11D,P1Y,PC,0,2010,0.8
CZE,TOTAL,FAM11D,P1Y,PC,0,2011,0.8
CZE,TOTAL,FAM11D,P1Y,PC,0,2012,0.9
CZE,TOTAL,FAM11D,P1Y,PC,0,2013,0.9
CZE,TOTAL,FAM11D,P1Y,PC,0,2014,0.8
CZE,TOTAL,FAM11D,P1Y,PC,0,2015,0.9
AUS,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2004,3.2
AUS,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2005,3.5
AUS,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2006,3.2
AUS,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2007,2.9
AUS,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2008,2.8
AUS,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2009,3
AUS,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2010,2.8
AUS,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2011,2.7
AUS,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2012,2.3
AUS,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2013,2.5
AUS,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2014,2.4
AUS,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2015,2.3
AUS,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2016,2.3
AUS,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2017,2.4
AUS,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2018,2.3
PRT,TOTAL,FAM5C,P1Y,PC,0,2004,3
PRT,TOTAL,FAM5C,P1Y,PC,0,2005,2.7
PRT,TOTAL,FAM5C,P1Y,PC,0,2006,2.7
PRT,TOTAL,FAM5C,P1Y,PC,0,2007,2.8
PRT,TOTAL,FAM5C,P1Y,PC,0,2008,2.1
PRT,TOTAL,FAM5C,P1Y,PC,0,2009,1.7
PRT,TOTAL,FAM5C,P1Y,PC,0,2010,2.2
PRT,TOTAL,FAM5C,P1Y,PC,0,2011,2
PRT,TOTAL,FAM5C,P1Y,PC,0,2012,3.2
PRT,TOTAL,FAM5C,P1Y,PC,0,2013,2.7
PRT,TOTAL,FAM5C,P1Y,PC,0,2014,2.3
PRT,TOTAL,FAM5C,P1Y,PC,0,2015,2.1
PRT,TOTAL,FAM5C,P1Y,PC,0,2016,1.6
PRT,TOTAL,FAM5C,P1Y,PC,0,2017,1.3
PRT,TOTAL,FAM5C,P1Y,PC,0,2018,1.4
MEX,TOTAL,FAM19D,P1Y,PC,0,2004,30.3
MEX,TOTAL,FAM19D,P1Y,PC,0,2005,30.2
MEX,TOTAL,FAM19D,P1Y,PC,0,2006,29.6
MEX,TOTAL,FAM19D,P1Y,PC,0,2007,29.8
MEX,TOTAL,FAM19D,P1Y,PC,0,2008,29
MEX,TOTAL,FAM19D,P1Y,PC,0,2009,29.8
MEX,TOTAL,FAM19D,P1Y,PC,0,2010,29.3
MEX,TOTAL,FAM19D,P1Y,PC,0,2011,29.2
MEX,TOTAL,FAM19D,P1Y,PC,0,2012,28.2
MEX,TOTAL,FAM19D,P1Y,PC,0,2013,27.8
MEX,TOTAL,FAM19D,P1Y,PC,0,2014,28.4
MEX,TOTAL,FAM19D,P1Y,PC,0,2015,27.5
MEX,TOTAL,FAM19D,P1Y,PC,0,2016,27.5
MEX,TOTAL,FAM19D,P1Y,PC,0,2017,27.4
MEX,TOTAL,FAM19D,P1Y,PC,0,2018,27.1
LUX,TOTAL,FAM13,P1Y,PC,0,2005,34.8
LUX,TOTAL,FAM13,P1Y,PC,0,2006,43.4
LUX,TOTAL,FAM13,P1Y,PC,0,2007,38.4
LUX,TOTAL,FAM13,P1Y,PC,0,2008,38.6
LUX,TOTAL,FAM13,P1Y,PC,0,2009,46.3
LUX,TOTAL,FAM13,P1Y,PC,0,2010,45.8
LUX,TOTAL,FAM13,P1Y,PC,0,2011,51
LUX,TOTAL,FAM13,P1Y,PC,0,2012,56.3
LUX,TOTAL,FAM13,P1Y,PC,0,2013,53.6
LUX,TOTAL,FAM13,P1Y,PC,0,2014,55.1
LUX,TOTAL,FAM13,P1Y,PC,0,2015,56
LUX,TOTAL,FAM13,P1Y,PC,0,2016,53.1
LUX,TOTAL,FAM13,P1Y,PC,0,2017,63.3
GBR,TOTAL,FAM17,P1Y,PC,0,2004,13.1
GBR,TOTAL,FAM17,P1Y,PC,0,2005,13.8
GBR,TOTAL,FAM17,P1Y,PC,0,2006,14.4
GBR,TOTAL,FAM17,P1Y,PC,0,2007,14.1
GBR,TOTAL,FAM17,P1Y,PC,0,2008,13.6
GBR,TOTAL,FAM17,P1Y,PC,0,2009,12.1
GBR,TOTAL,FAM17,P1Y,PC,0,2010,10.5
GBR,TOTAL,FAM17,P1Y,PC,0,2011,10.2
GBR,TOTAL,FAM17,P1Y,PC,0,2012,10.4
GBR,TOTAL,FAM17,P1Y,PC,0,2013,9.9
GBR,TOTAL,FAM17,P1Y,PC,0,2014,11
GBR,TOTAL,FAM17,P1Y,PC,0,2015,11.2
GBR,TOTAL,FAM17,P1Y,PC,0,2016,11.8
GBR,TOTAL,FAM17,P1Y,PC,0,2017,12.9
DNK,TOTAL,FAM10B,P1Y,PC,0,2011,8.1
DNK,TOTAL,FAM10B,P1Y,PC,0,2012,9.2
DNK,TOTAL,FAM10B,P1Y,PC,0,2013,9.9
DNK,TOTAL,FAM10B,P1Y,PC,0,2014,8.3
DNK,TOTAL,FAM10B,P1Y,PC,0,2015,8.4
DNK,TOTAL,FAM10B,P1Y,PC,0,2016,9.3
DNK,TOTAL,FAM10B,P1Y,PC,0,2017,7.1
DNK,TOTAL,FAM10B,P1Y,PC,0,2018,9.5
JPN,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2004,1.5
JPN,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2005,1.4
JPN,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2006,1.3
JPN,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2007,1.3
JPN,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2008,1.2
JPN,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2009,1.2
JPN,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2010,1.1
JPN,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2011,1.1
JPN,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2012,1
JPN,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2013,1
JPN,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2014,0.9
JPN,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2015,0.9
JPN,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2016,0.9
JPN,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2017,0.9
JPN,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2018,0.9
BEL,TOTAL,FAM9A,P1Y,PC,0,2004,60.3
BEL,TOTAL,FAM9A,P1Y,PC,0,2005,62.7
BEL,TOTAL,FAM9A,P1Y,PC,0,2006,62.4
BEL,TOTAL,FAM9A,P1Y,PC,0,2007,63.8
BEL,TOTAL,FAM9A,P1Y,PC,0,2008,65.2
BEL,TOTAL,FAM9A,P1Y,PC,0,2009,64.2
BEL,TOTAL,FAM9A,P1Y,PC,0,2010,64.7
BEL,TOTAL,FAM9A,P1Y,PC,0,2011,64.2
BEL,TOTAL,FAM9A,P1Y,PC,0,2012,64.2
BEL,TOTAL,FAM9A,P1Y,PC,0,2013,62.5
BEL,TOTAL,FAM9A,P1Y,PC,0,2014,62.7
BEL,TOTAL,FAM9A,P1Y,PC,0,2015,62.6
BEL,TOTAL,FAM9A,P1Y,PC,0,2016,62.6
BEL,TOTAL,FAM9A,P1Y,PC,0,2017,60.7
BEL,TOTAL,FAM9A,P1Y,PC,0,2018,65.9
TUR,TOTAL,FAM14,P1Y,PC,0,2013,39.2
TUR,TOTAL,FAM14,P1Y,PC,0,2014,37.3
TUR,TOTAL,FAM14,P1Y,PC,0,2015,38
TUR,TOTAL,FAM14,P1Y,PC,0,2016,37.2
TUR,TOTAL,FAM14,P1Y,PC,0,2017,39.7
CHL,TOTAL,FAM19C,P1Y,PC,0,2009,27.5
CHL,TOTAL,FAM19C,P1Y,PC,0,2011,24.6
CHL,TOTAL,FAM19C,P1Y,PC,0,2013,21.1
CHL,TOTAL,FAM19C,P1Y,PC,0,2015,20.7
CHL,TOTAL,FAM19C,P1Y,PC,0,2017,21.8
LUX,TOTAL,FAM4B,P1Y,_1000,0,2004,2.3
LUX,TOTAL,FAM4B,P1Y,_1000,0,2005,2.2
LUX,TOTAL,FAM4B,P1Y,_1000,0,2006,2.5
LUX,TOTAL,FAM4B,P1Y,_1000,0,2007,2.3
LUX,TOTAL,FAM4B,P1Y,_1000,0,2008,2
LUX,TOTAL,FAM4B,P1Y,_1000,0,2009,2.1
LUX,TOTAL,FAM4B,P1Y,_1000,0,2010,2.1
LUX,TOTAL,FAM4B,P1Y,_1000,0,2011,2.3
LUX,TOTAL,FAM4B,P1Y,_1000,0,2012,2
LUX,TOTAL,FAM4B,P1Y,_1000,0,2013,2.1
LUX,TOTAL,FAM4B,P1Y,_1000,0,2014,2.6
LUX,TOTAL,FAM4B,P1Y,_1000,0,2015,2.4
LUX,TOTAL,FAM4B,P1Y,_1000,0,2016,2.1
LUX,TOTAL,FAM4B,P1Y,_1000,0,2017,2
CAN,TOTAL,FAM12B,P1Y,WEEK,0,2004,0
CAN,TOTAL,FAM12B,P1Y,WEEK,0,2005,0
CAN,TOTAL,FAM12B,P1Y,WEEK,0,2006,0
CAN,TOTAL,FAM12B,P1Y,WEEK,0,2007,0
CAN,TOTAL,FAM12B,P1Y,WEEK,0,2008,0
CAN,TOTAL,FAM12B,P1Y,WEEK,0,2009,0
CAN,TOTAL,FAM12B,P1Y,WEEK,0,2010,0
CAN,TOTAL,FAM12B,P1Y,WEEK,0,2011,0
CAN,TOTAL,FAM12B,P1Y,WEEK,0,2012,0
CAN,TOTAL,FAM12B,P1Y,WEEK,0,2013,0
CAN,TOTAL,FAM12B,P1Y,WEEK,0,2014,0
CAN,TOTAL,FAM12B,P1Y,WEEK,0,2015,0
CAN,TOTAL,FAM12B,P1Y,WEEK,0,2016,0
CAN,TOTAL,FAM12B,P1Y,WEEK,0,2017,0
CAN,TOTAL,FAM12B,P1Y,WEEK,0,2018,0
ITA,TOTAL,FAM12B,P1Y,WEEK,0,2004,0
ITA,TOTAL,FAM12B,P1Y,WEEK,0,2005,0
ITA,TOTAL,FAM12B,P1Y,WEEK,0,2006,0
ITA,TOTAL,FAM12B,P1Y,WEEK,0,2007,0
ITA,TOTAL,FAM12B,P1Y,WEEK,0,2008,0
ITA,TOTAL,FAM12B,P1Y,WEEK,0,2009,0
ITA,TOTAL,FAM12B,P1Y,WEEK,0,2010,0
ITA,TOTAL,FAM12B,P1Y,WEEK,0,2011,0
ITA,TOTAL,FAM12B,P1Y,WEEK,0,2012,0
ITA,TOTAL,FAM12B,P1Y,WEEK,0,2013,0.2
ITA,TOTAL,FAM12B,P1Y,WEEK,0,2014,0.2
ITA,TOTAL,FAM12B,P1Y,WEEK,0,2015,0.2
ITA,TOTAL,FAM12B,P1Y,WEEK,0,2016,0.4
ITA,TOTAL,FAM12B,P1Y,WEEK,0,2017,0.4
ITA,TOTAL,FAM12B,P1Y,WEEK,0,2018,0.8
IRL,TOTAL,FAM19C,P1Y,PC,0,2004,11.6
IRL,TOTAL,FAM19C,P1Y,PC,0,2005,12.3
IRL,TOTAL,FAM19C,P1Y,PC,0,2006,11.8
IRL,TOTAL,FAM19C,P1Y,PC,0,2007,12.1
IRL,TOTAL,FAM19C,P1Y,PC,0,2008,14.6
IRL,TOTAL,FAM19C,P1Y,PC,0,2009,20.8
IRL,TOTAL,FAM19C,P1Y,PC,0,2010,26.1
IRL,TOTAL,FAM19C,P1Y,PC,0,2011,26.1
IRL,TOTAL,FAM19C,P1Y,PC,0,2012,25.7
IRL,TOTAL,FAM19C,P1Y,PC,0,2013,22
IRL,TOTAL,FAM19C,P1Y,PC,0,2014,21.2
IRL,TOTAL,FAM19C,P1Y,PC,0,2015,19.8
IRL,TOTAL,FAM19C,P1Y,PC,0,2017,14.4
IRL,TOTAL,FAM19C,P1Y,PC,0,2018,13.6
FIN,TOTAL,FAM9C,P1Y,PC,0,2004,5.6
FIN,TOTAL,FAM9C,P1Y,PC,0,2005,6.8
FIN,TOTAL,FAM9C,P1Y,PC,0,2006,5.3
FIN,TOTAL,FAM9C,P1Y,PC,0,2007,4.5
FIN,TOTAL,FAM9C,P1Y,PC,0,2008,4.4
FIN,TOTAL,FAM9C,P1Y,PC,0,2009,5
FIN,TOTAL,FAM9C,P1Y,PC,0,2010,4.6
FIN,TOTAL,FAM9C,P1Y,PC,0,2011,5.1
FIN,TOTAL,FAM9C,P1Y,PC,0,2012,4.6
FIN,TOTAL,FAM9C,P1Y,PC,0,2013,6.1
FIN,TOTAL,FAM9C,P1Y,PC,0,2014,5.2
FIN,TOTAL,FAM9C,P1Y,PC,0,2015,5.6
FIN,TOTAL,FAM9C,P1Y,PC,0,2016,6.7
FIN,TOTAL,FAM9C,P1Y,PC,0,2017,5.3
FIN,TOTAL,FAM9C,P1Y,PC,0,2018,5.8
HUN,TOTAL,FAM11B,P1Y,PC,0,2004,1.8
HUN,TOTAL,FAM11B,P1Y,PC,0,2005,1.8
HUN,TOTAL,FAM11B,P1Y,PC,0,2006,2.1
HUN,TOTAL,FAM11B,P1Y,PC,0,2007,2.1
HUN,TOTAL,FAM11B,P1Y,PC,0,2008,2.2
HUN,TOTAL,FAM11B,P1Y,PC,0,2009,2.3
HUN,TOTAL,FAM11B,P1Y,PC,0,2010,2.2
HUN,TOTAL,FAM11B,P1Y,PC,0,2011,2.1
HUN,TOTAL,FAM11B,P1Y,PC,0,2012,2
HUN,TOTAL,FAM11B,P1Y,PC,0,2013,1.9
HUN,TOTAL,FAM11B,P1Y,PC,0,2014,1.7
HUN,TOTAL,FAM11B,P1Y,PC,0,2015,1.7
SWE,TOTAL,FAM10B,P1Y,PC,0,2009,8.4
SWE,TOTAL,FAM10B,P1Y,PC,0,2010,7.8
SWE,TOTAL,FAM10B,P1Y,PC,0,2011,8.1
SWE,TOTAL,FAM10B,P1Y,PC,0,2012,6.6
SWE,TOTAL,FAM10B,P1Y,PC,0,2013,7.2
SWE,TOTAL,FAM10B,P1Y,PC,0,2014,7.3
SWE,TOTAL,FAM10B,P1Y,PC,0,2015,4.7
SWE,TOTAL,FAM10B,P1Y,PC,0,2016,6.6
SWE,TOTAL,FAM10B,P1Y,PC,0,2017,9.5
SWE,TOTAL,FAM10B,P1Y,PC,0,2018,9.3
ROU,TOTAL,FAM9C,P1Y,PC,0,2004,10.8
ROU,TOTAL,FAM9C,P1Y,PC,0,2005,11.1
ROU,TOTAL,FAM9C,P1Y,PC,0,2006,10.3
ROU,TOTAL,FAM9C,P1Y,PC,0,2007,9.9
ROU,TOTAL,FAM9C,P1Y,PC,0,2008,9.5
ROU,TOTAL,FAM9C,P1Y,PC,0,2009,9.5
ROU,TOTAL,FAM9C,P1Y,PC,0,2010,9.8
ROU,TOTAL,FAM9C,P1Y,PC,0,2011,11.9
ROU,TOTAL,FAM9C,P1Y,PC,0,2012,11.5
ROU,TOTAL,FAM9C,P1Y,PC,0,2013,11.4
ROU,TOTAL,FAM9C,P1Y,PC,0,2014,11
ROU,TOTAL,FAM9C,P1Y,PC,0,2015,9.7
ROU,TOTAL,FAM9C,P1Y,PC,0,2016,10.6
ROU,TOTAL,FAM9C,P1Y,PC,0,2017,8.9
ROU,TOTAL,FAM9C,P1Y,PC,0,2018,7.9
