LOCATION,VAR,TIME_FORMAT,UNIT,POWERCODE,obsTime,obsValue
IRL,BB-P100-TOT,P1Y,100HAB,0,2011,23.387
IRL,BB-P100-TOT,P1Y,100HAB,0,2011-Q2,22.909
IRL,BB-P100-TOT,P1Y,100HAB,0,2011-Q4,23.387
IRL,BB-P100-TOT,P1Y,100HAB,0,2012,24.189
IRL,BB-P100-TOT,P1Y,100HAB,0,2012-Q2,23.681
IRL,BB-P100-TOT,P1Y,100HAB,0,2012-Q4,24.189
IRL,BB-P100-TOT,P1Y,100HAB,0,2013,25.741
IRL,BB-P100-TOT,P1Y,100HAB,0,2013-Q2,24.823
IRL,BB-P100-TOT,P1Y,100HAB,0,2013-Q4,25.741
IRL,BB-P100-TOT,P1Y,100HAB,0,2014,27.056
IRL,BB-P100-TOT,P1Y,100HAB,0,2014-Q2,26.538
IRL,BB-P100-TOT,P1Y,100HAB,0,2014-Q4,27.056
IRL,BB-P100-TOT,P1Y,100HAB,0,2015,27.883
IRL,BB-P100-TOT,P1Y,100HAB,0,2015-Q2,27.541
IRL,BB-P100-TOT,P1Y,100HAB,0,2015-Q4,27.883
IRL,BB-P100-TOT,P1Y,100HAB,0,2016,28.642
IRL,BB-P100-TOT,P1Y,100HAB,0,2016-Q2,28.34
IRL,BB-P100-TOT,P1Y,100HAB,0,2016-Q4,28.642
IRL,BB-P100-TOT,P1Y,100HAB,0,2017,29.128
IRL,BB-P100-TOT,P1Y,100HAB,0,2017-Q2,29.038
IRL,BB-P100-TOT,P1Y,100HAB,0,2017-Q4,29.128
IRL,BB-P100-TOT,P1Y,100HAB,0,2018,29.423
IRL,BB-P100-TOT,P1Y,100HAB,0,2018-Q2,29.429
IRL,BB-P100-TOT,P1Y,100HAB,0,2018-Q4,29.423
IRL,BB-P100-TOT,P1Y,100HAB,0,2019,29.683
IRL,BB-P100-TOT,P1Y,100HAB,0,2019-Q2,29.737
IRL,BB-P100-TOT,P1Y,100HAB,0,2019-Q4,29.683
ITA,BB-P100-TOT,P1Y,100HAB,0,2009,20.278
ITA,BB-P100-TOT,P1Y,100HAB,0,2009-Q4,20.278
ITA,BB-P100-TOT,P1Y,100HAB,0,2010,21.826
ITA,BB-P100-TOT,P1Y,100HAB,0,2010-Q2,21.573
ITA,BB-P100-TOT,P1Y,100HAB,0,2010-Q4,21.826
ITA,BB-P100-TOT,P1Y,100HAB,0,2011,22.507
ITA,BB-P100-TOT,P1Y,100HAB,0,2011-Q2,22.59
ITA,BB-P100-TOT,P1Y,100HAB,0,2011-Q4,22.507
ITA,BB-P100-TOT,P1Y,100HAB,0,2012,22.809
ITA,BB-P100-TOT,P1Y,100HAB,0,2012-Q2,22.607
ITA,BB-P100-TOT,P1Y,100HAB,0,2012-Q4,22.809
ITA,BB-P100-TOT,P1Y,100HAB,0,2013,23.094
ITA,BB-P100-TOT,P1Y,100HAB,0,2013-Q2,23.134
ITA,BB-P100-TOT,P1Y,100HAB,0,2013-Q4,23.094
ITA,BB-P100-TOT,P1Y,100HAB,0,2014,23.59
ITA,BB-P100-TOT,P1Y,100HAB,0,2014-Q2,23.401
ITA,BB-P100-TOT,P1Y,100HAB,0,2014-Q4,23.59
ITA,BB-P100-TOT,P1Y,100HAB,0,2015,24.688
ITA,BB-P100-TOT,P1Y,100HAB,0,2015-Q2,24.023
ITA,BB-P100-TOT,P1Y,100HAB,0,2015-Q4,24.688
ITA,BB-P100-TOT,P1Y,100HAB,0,2016,25.554
ITA,BB-P100-TOT,P1Y,100HAB,0,2016-Q2,25.061
ITA,BB-P100-TOT,P1Y,100HAB,0,2016-Q4,25.554
ITA,BB-P100-TOT,P1Y,100HAB,0,2017,27.311
ITA,BB-P100-TOT,P1Y,100HAB,0,2017-Q2,26.492
ITA,BB-P100-TOT,P1Y,100HAB,0,2017-Q4,27.311
ITA,BB-P100-TOT,P1Y,100HAB,0,2018,28.233
ITA,BB-P100-TOT,P1Y,100HAB,0,2018-Q2,27.868
ITA,BB-P100-TOT,P1Y,100HAB,0,2018-Q4,28.233
ITA,BB-P100-TOT,P1Y,100HAB,0,2019,28.937
ITA,BB-P100-TOT,P1Y,100HAB,0,2019-Q2,28.383
ITA,BB-P100-TOT,P1Y,100HAB,0,2019-Q4,28.937
JPN,BB-P100-TOT,P1Y,100HAB,0,2009,24.724
JPN,BB-P100-TOT,P1Y,100HAB,0,2009-Q4,24.724
JPN,BB-P100-TOT,P1Y,100HAB,0,2010,26.572
JPN,BB-P100-TOT,P1Y,100HAB,0,2010-Q2,26.009
JPN,BB-P100-TOT,P1Y,100HAB,0,2010-Q4,26.572
JPN,BB-P100-TOT,P1Y,100HAB,0,2011,27.28
JPN,BB-P100-TOT,P1Y,100HAB,0,2011-Q2,26.914
JPN,BB-P100-TOT,P1Y,100HAB,0,2011-Q4,27.28
JPN,BB-P100-TOT,P1Y,100HAB,0,2012,27.653
JPN,BB-P100-TOT,P1Y,100HAB,0,2012-Q2,27.499
JPN,BB-P100-TOT,P1Y,100HAB,0,2012-Q4,27.653
JPN,BB-P100-TOT,P1Y,100HAB,0,2013,28.114
JPN,BB-P100-TOT,P1Y,100HAB,0,2013-Q2,27.841
JPN,BB-P100-TOT,P1Y,100HAB,0,2013-Q4,28.114
JPN,BB-P100-TOT,P1Y,100HAB,0,2014,28.785
JPN,BB-P100-TOT,P1Y,100HAB,0,2014-Q2,28.433
JPN,BB-P100-TOT,P1Y,100HAB,0,2014-Q4,28.785
JPN,BB-P100-TOT,P1Y,100HAB,0,2015,29.656
JPN,BB-P100-TOT,P1Y,100HAB,0,2015-Q2,29.315
JPN,BB-P100-TOT,P1Y,100HAB,0,2015-Q4,29.656
JPN,BB-P100-TOT,P1Y,100HAB,0,2016,30.625
JPN,BB-P100-TOT,P1Y,100HAB,0,2016-Q2,30.169
JPN,BB-P100-TOT,P1Y,100HAB,0,2016-Q4,30.625
JPN,BB-P100-TOT,P1Y,100HAB,0,2017,31.162
JPN,BB-P100-TOT,P1Y,100HAB,0,2017-Q2,30.85
JPN,BB-P100-TOT,P1Y,100HAB,0,2017-Q4,31.162
JPN,BB-P100-TOT,P1Y,100HAB,0,2018,31.687
JPN,BB-P100-TOT,P1Y,100HAB,0,2018-Q2,31.365
JPN,BB-P100-TOT,P1Y,100HAB,0,2018-Q4,31.687
JPN,BB-P100-TOT,P1Y,100HAB,0,2019,32.494
JPN,BB-P100-TOT,P1Y,100HAB,0,2019-Q2,32.045
JPN,BB-P100-TOT,P1Y,100HAB,0,2019-Q4,32.494
KOR,BB-P100-TOT,P1Y,100HAB,0,2009,33.097
KOR,BB-P100-TOT,P1Y,100HAB,0,2009-Q4,33.097
KOR,BB-P100-TOT,P1Y,100HAB,0,2010,34.532
KOR,BB-P100-TOT,P1Y,100HAB,0,2010-Q2,33.938
KOR,BB-P100-TOT,P1Y,100HAB,0,2010-Q4,34.532
KOR,BB-P100-TOT,P1Y,100HAB,0,2011,35.476
KOR,BB-P100-TOT,P1Y,100HAB,0,2011-Q2,35.299
KOR,BB-P100-TOT,P1Y,100HAB,0,2011-Q4,35.476
KOR,BB-P100-TOT,P1Y,100HAB,0,2012,36.045
KOR,BB-P100-TOT,P1Y,100HAB,0,2012-Q2,35.765
KOR,BB-P100-TOT,P1Y,100HAB,0,2012-Q4,36.045
KOR,BB-P100-TOT,P1Y,100HAB,0,2013,36.746
KOR,BB-P100-TOT,P1Y,100HAB,0,2013-Q2,36.55
KOR,BB-P100-TOT,P1Y,100HAB,0,2013-Q4,36.746
KOR,BB-P100-TOT,P1Y,100HAB,0,2014,37.425
KOR,BB-P100-TOT,P1Y,100HAB,0,2014-Q2,37.189
KOR,BB-P100-TOT,P1Y,100HAB,0,2014-Q4,37.425
KOR,BB-P100-TOT,P1Y,100HAB,0,2015,38.847
KOR,BB-P100-TOT,P1Y,100HAB,0,2015-Q2,37.959
KOR,BB-P100-TOT,P1Y,100HAB,0,2015-Q4,38.847
KOR,BB-P100-TOT,P1Y,100HAB,0,2016,39.73
KOR,BB-P100-TOT,P1Y,100HAB,0,2016-Q2,39.415
KOR,BB-P100-TOT,P1Y,100HAB,0,2016-Q4,39.73
KOR,BB-P100-TOT,P1Y,100HAB,0,2017,40.865
KOR,BB-P100-TOT,P1Y,100HAB,0,2017-Q2,40.487
KOR,BB-P100-TOT,P1Y,100HAB,0,2017-Q4,40.865
KOR,BB-P100-TOT,P1Y,100HAB,0,2018,41.246
KOR,BB-P100-TOT,P1Y,100HAB,0,2018-Q2,41.096
KOR,BB-P100-TOT,P1Y,100HAB,0,2018-Q4,41.246
KOR,BB-P100-TOT,P1Y,100HAB,0,2019,42.262
KOR,BB-P100-TOT,P1Y,100HAB,0,2019-Q2,41.898
KOR,BB-P100-TOT,P1Y,100HAB,0,2019-Q4,42.262
LUX,BB-P100-TOT,P1Y,100HAB,0,2009,29.185
LUX,BB-P100-TOT,P1Y,100HAB,0,2009-Q4,29.185
LUX,BB-P100-TOT,P1Y,100HAB,0,2010,30.718
LUX,BB-P100-TOT,P1Y,100HAB,0,2010-Q2,30.984
LUX,BB-P100-TOT,P1Y,100HAB,0,2010-Q4,30.718
LUX,BB-P100-TOT,P1Y,100HAB,0,2011,31.501
LUX,BB-P100-TOT,P1Y,100HAB,0,2011-Q2,31.653
LUX,BB-P100-TOT,P1Y,100HAB,0,2011-Q4,31.501
LUX,BB-P100-TOT,P1Y,100HAB,0,2012,32.107
LUX,BB-P100-TOT,P1Y,100HAB,0,2012-Q2,32.081
LUX,BB-P100-TOT,P1Y,100HAB,0,2012-Q4,32.107
LUX,BB-P100-TOT,P1Y,100HAB,0,2013,32.514
LUX,BB-P100-TOT,P1Y,100HAB,0,2013-Q2,32.65
LUX,BB-P100-TOT,P1Y,100HAB,0,2013-Q4,32.514
LUX,BB-P100-TOT,P1Y,100HAB,0,2014,33.602
LUX,BB-P100-TOT,P1Y,100HAB,0,2014-Q2,34.88
LUX,BB-P100-TOT,P1Y,100HAB,0,2014-Q4,33.602
LUX,BB-P100-TOT,P1Y,100HAB,0,2015,35.16
LUX,BB-P100-TOT,P1Y,100HAB,0,2015-Q2,33.885
LUX,BB-P100-TOT,P1Y,100HAB,0,2015-Q4,35.16
LUX,BB-P100-TOT,P1Y,100HAB,0,2016,34.771
LUX,BB-P100-TOT,P1Y,100HAB,0,2016-Q2,35.014
LUX,BB-P100-TOT,P1Y,100HAB,0,2016-Q4,34.771
LUX,BB-P100-TOT,P1Y,100HAB,0,2017,35.897
LUX,BB-P100-TOT,P1Y,100HAB,0,2017-Q2,35.696
LUX,BB-P100-TOT,P1Y,100HAB,0,2017-Q4,35.897
LUX,BB-P100-TOT,P1Y,100HAB,0,2018,36.827
LUX,BB-P100-TOT,P1Y,100HAB,0,2018-Q2,36.901
LUX,BB-P100-TOT,P1Y,100HAB,0,2018-Q4,36.827
LUX,BB-P100-TOT,P1Y,100HAB,0,2019,37.023
LUX,BB-P100-TOT,P1Y,100HAB,0,2019-Q2,37.311
LUX,BB-P100-TOT,P1Y,100HAB,0,2019-Q4,37.023
MEX,BB-P100-TOT,P1Y,100HAB,0,2009,8.083
MEX,BB-P100-TOT,P1Y,100HAB,0,2009-Q4,8.083
MEX,BB-P100-TOT,P1Y,100HAB,0,2010,9.047
MEX,BB-P100-TOT,P1Y,100HAB,0,2010-Q2,8.597
MEX,BB-P100-TOT,P1Y,100HAB,0,2010-Q4,9.047
MEX,BB-P100-TOT,P1Y,100HAB,0,2011,9.421
MEX,BB-P100-TOT,P1Y,100HAB,0,2011-Q2,9.267
MEX,BB-P100-TOT,P1Y,100HAB,0,2011-Q4,9.421
MEX,BB-P100-TOT,P1Y,100HAB,0,2012,9.935
MEX,BB-P100-TOT,P1Y,100HAB,0,2012-Q2,9.699
MEX,BB-P100-TOT,P1Y,100HAB,0,2012-Q4,9.935
MEX,BB-P100-TOT,P1Y,100HAB,0,2013,10.507
MEX,BB-P100-TOT,P1Y,100HAB,0,2013-Q2,10.128
MEX,BB-P100-TOT,P1Y,100HAB,0,2013-Q4,10.507
MEX,BB-P100-TOT,P1Y,100HAB,0,2014,10.723
MEX,BB-P100-TOT,P1Y,100HAB,0,2014-Q2,10.979
MEX,BB-P100-TOT,P1Y,100HAB,0,2014-Q4,10.723
MEX,BB-P100-TOT,P1Y,100HAB,0,2015,12.081
MEX,BB-P100-TOT,P1Y,100HAB,0,2015-Q2,11.432
MEX,BB-P100-TOT,P1Y,100HAB,0,2015-Q4,12.081
MEX,BB-P100-TOT,P1Y,100HAB,0,2016,13.04
MEX,BB-P100-TOT,P1Y,100HAB,0,2016-Q2,12.465
MEX,BB-P100-TOT,P1Y,100HAB,0,2016-Q4,13.04
MEX,BB-P100-TOT,P1Y,100HAB,0,2017,13.781
MEX,BB-P100-TOT,P1Y,100HAB,0,2017-Q2,13.399
MEX,BB-P100-TOT,P1Y,100HAB,0,2017-Q4,13.781
MEX,BB-P100-TOT,P1Y,100HAB,0,2018,14.737
MEX,BB-P100-TOT,P1Y,100HAB,0,2018-Q2,14.373
MEX,BB-P100-TOT,P1Y,100HAB,0,2018-Q4,14.737
MEX,BB-P100-TOT,P1Y,100HAB,0,2019,15.389
MEX,BB-P100-TOT,P1Y,100HAB,0,2019-Q2,15.088
MEX,BB-P100-TOT,P1Y,100HAB,0,2019-Q4,15.389
NLD,BB-P100-TOT,P1Y,100HAB,0,2009,37.084
NLD,BB-P100-TOT,P1Y,100HAB,0,2009-Q4,37.084
NLD,BB-P100-TOT,P1Y,100HAB,0,2010,38.092
NLD,BB-P100-TOT,P1Y,100HAB,0,2010-Q2,37.822
NLD,BB-P100-TOT,P1Y,100HAB,0,2010-Q4,38.092
NLD,BB-P100-TOT,P1Y,100HAB,0,2011,38.926
NLD,BB-P100-TOT,P1Y,100HAB,0,2011-Q2,38.471
NLD,BB-P100-TOT,P1Y,100HAB,0,2011-Q4,38.926
NLD,BB-P100-TOT,P1Y,100HAB,0,2012,39.714
NLD,BB-P100-TOT,P1Y,100HAB,0,2012-Q2,39.376
NLD,BB-P100-TOT,P1Y,100HAB,0,2012-Q4,39.714
NLD,BB-P100-TOT,P1Y,100HAB,0,2013,40.431
NLD,BB-P100-TOT,P1Y,100HAB,0,2013-Q2,39.994
NLD,BB-P100-TOT,P1Y,100HAB,0,2013-Q4,40.431
NLD,BB-P100-TOT,P1Y,100HAB,0,2014,40.623
NLD,BB-P100-TOT,P1Y,100HAB,0,2014-Q2,40.788
NLD,BB-P100-TOT,P1Y,100HAB,0,2014-Q4,40.623
NLD,BB-P100-TOT,P1Y,100HAB,0,2015,41.269
NLD,BB-P100-TOT,P1Y,100HAB,0,2015-Q2,41.21
NLD,BB-P100-TOT,P1Y,100HAB,0,2015-Q4,41.269
NLD,BB-P100-TOT,P1Y,100HAB,0,2016,42.408
NLD,BB-P100-TOT,P1Y,100HAB,0,2016-Q2,41.924
NLD,BB-P100-TOT,P1Y,100HAB,0,2016-Q4,42.408
NLD,BB-P100-TOT,P1Y,100HAB,0,2017,42.549
NLD,BB-P100-TOT,P1Y,100HAB,0,2017-Q2,42.467
NLD,BB-P100-TOT,P1Y,100HAB,0,2017-Q4,42.549
NLD,BB-P100-TOT,P1Y,100HAB,0,2018,42.978
NLD,BB-P100-TOT,P1Y,100HAB,0,2018-Q2,43.027
NLD,BB-P100-TOT,P1Y,100HAB,0,2018-Q4,42.978
NLD,BB-P100-TOT,P1Y,100HAB,0,2019,43.275
NLD,BB-P100-TOT,P1Y,100HAB,0,2019-Q2,43.128
NLD,BB-P100-TOT,P1Y,100HAB,0,2019-Q4,43.275
NZL,BB-P100-TOT,P1Y,100HAB,0,2009,23.821
NZL,BB-P100-TOT,P1Y,100HAB,0,2009-Q4,23.821
NZL,BB-P100-TOT,P1Y,100HAB,0,2010,25.847
NZL,BB-P100-TOT,P1Y,100HAB,0,2010-Q2,25.212
NZL,BB-P100-TOT,P1Y,100HAB,0,2010-Q4,25.847
NZL,BB-P100-TOT,P1Y,100HAB,0,2011,27.559
NZL,BB-P100-TOT,P1Y,100HAB,0,2011-Q2,27.097
NZL,BB-P100-TOT,P1Y,100HAB,0,2011-Q4,27.559
NZL,BB-P100-TOT,P1Y,100HAB,0,2012,29.558
NZL,BB-P100-TOT,P1Y,100HAB,0,2012-Q2,28.961
NZL,BB-P100-TOT,P1Y,100HAB,0,2012-Q4,29.558
NZL,BB-P100-TOT,P1Y,100HAB,0,2013,30.682
NZL,BB-P100-TOT,P1Y,100HAB,0,2013-Q2,30.377
NZL,BB-P100-TOT,P1Y,100HAB,0,2013-Q4,30.682
NZL,BB-P100-TOT,P1Y,100HAB,0,2014,31.402
NZL,BB-P100-TOT,P1Y,100HAB,0,2014-Q2,31.637
NZL,BB-P100-TOT,P1Y,100HAB,0,2014-Q4,31.402
NZL,BB-P100-TOT,P1Y,100HAB,0,2015,31.946
NZL,BB-P100-TOT,P1Y,100HAB,0,2015-Q2,32.057
NZL,BB-P100-TOT,P1Y,100HAB,0,2015-Q4,31.946
NZL,BB-P100-TOT,P1Y,100HAB,0,2016,33.046
NZL,BB-P100-TOT,P1Y,100HAB,0,2016-Q2,32.606
NZL,BB-P100-TOT,P1Y,100HAB,0,2016-Q4,33.046
NZL,BB-P100-TOT,P1Y,100HAB,0,2017,33.907
NZL,BB-P100-TOT,P1Y,100HAB,0,2017-Q2,33.638
NZL,BB-P100-TOT,P1Y,100HAB,0,2017-Q4,33.907
NZL,BB-P100-TOT,P1Y,100HAB,0,2018,34.182
NZL,BB-P100-TOT,P1Y,100HAB,0,2018-Q2,34.422
NZL,BB-P100-TOT,P1Y,100HAB,0,2018-Q4,34.182
NZL,BB-P100-TOT,P1Y,100HAB,0,2019,34.737
NZL,BB-P100-TOT,P1Y,100HAB,0,2019-Q2,34.846
NZL,BB-P100-TOT,P1Y,100HAB,0,2019-Q4,34.737
NOR,BB-P100-TOT,P1Y,100HAB,0,2009,34.586
NOR,BB-P100-TOT,P1Y,100HAB,0,2009-Q4,34.586
NOR,BB-P100-TOT,P1Y,100HAB,0,2010,35.25
NOR,BB-P100-TOT,P1Y,100HAB,0,2010-Q2,35.024
NOR,BB-P100-TOT,P1Y,100HAB,0,2010-Q4,35.25
NOR,BB-P100-TOT,P1Y,100HAB,0,2011,36.051
NOR,BB-P100-TOT,P1Y,100HAB,0,2011-Q2,35.789
NOR,BB-P100-TOT,P1Y,100HAB,0,2011-Q4,36.051
NOR,BB-P100-TOT,P1Y,100HAB,0,2012,36.916
NOR,BB-P100-TOT,P1Y,100HAB,0,2012-Q2,36.844
NOR,BB-P100-TOT,P1Y,100HAB,0,2012-Q4,36.916
NOR,BB-P100-TOT,P1Y,100HAB,0,2013,37.613
NOR,BB-P100-TOT,P1Y,100HAB,0,2013-Q2,37.268
NOR,BB-P100-TOT,P1Y,100HAB,0,2013-Q4,37.613
NOR,BB-P100-TOT,P1Y,100HAB,0,2014,38.488
NOR,BB-P100-TOT,P1Y,100HAB,0,2014-Q2,38.12
NOR,BB-P100-TOT,P1Y,100HAB,0,2014-Q4,38.488
NOR,BB-P100-TOT,P1Y,100HAB,0,2015,39.508
NOR,BB-P100-TOT,P1Y,100HAB,0,2015-Q2,38.92
NOR,BB-P100-TOT,P1Y,100HAB,0,2015-Q4,39.508
NOR,BB-P100-TOT,P1Y,100HAB,0,2016,40.24
NOR,BB-P100-TOT,P1Y,100HAB,0,2016-Q2,39.9
NOR,BB-P100-TOT,P1Y,100HAB,0,2016-Q4,40.24
NOR,BB-P100-TOT,P1Y,100HAB,0,2017,41.031
NOR,BB-P100-TOT,P1Y,100HAB,0,2017-Q2,40.695
NOR,BB-P100-TOT,P1Y,100HAB,0,2017-Q4,41.031
NOR,BB-P100-TOT,P1Y,100HAB,0,2018,41.526
NOR,BB-P100-TOT,P1Y,100HAB,0,2018-Q2,41.24
NOR,BB-P100-TOT,P1Y,100HAB,0,2018-Q4,41.526
NOR,BB-P100-TOT,P1Y,100HAB,0,2019,42.27
NOR,BB-P100-TOT,P1Y,100HAB,0,2019-Q2,41.879
NOR,BB-P100-TOT,P1Y,100HAB,0,2019-Q4,42.27
POL,BB-P100-TOT,P1Y,100HAB,0,2009,14.453
POL,BB-P100-TOT,P1Y,100HAB,0,2009-Q4,14.453
POL,BB-P100-TOT,P1Y,100HAB,0,2010,15.997
POL,BB-P100-TOT,P1Y,100HAB,0,2010-Q2,15.013
POL,BB-P100-TOT,P1Y,100HAB,0,2010-Q4,15.997
POL,BB-P100-TOT,P1Y,100HAB,0,2011,17.154
POL,BB-P100-TOT,P1Y,100HAB,0,2011-Q2,16.565
POL,BB-P100-TOT,P1Y,100HAB,0,2011-Q4,17.154
POL,BB-P100-TOT,P1Y,100HAB,0,2012,18.256
POL,BB-P100-TOT,P1Y,100HAB,0,2012-Q2,17.754
POL,BB-P100-TOT,P1Y,100HAB,0,2012-Q4,18.256
POL,BB-P100-TOT,P1Y,100HAB,0,2013,17.987
POL,BB-P100-TOT,P1Y,100HAB,0,2013-Q2,17.005
POL,BB-P100-TOT,P1Y,100HAB,0,2013-Q4,17.987
POL,BB-P100-TOT,P1Y,100HAB,0,2014,17.989
POL,BB-P100-TOT,P1Y,100HAB,0,2014-Q2,17.116
POL,BB-P100-TOT,P1Y,100HAB,0,2014-Q4,17.989
POL,BB-P100-TOT,P1Y,100HAB,0,2015,18.624
POL,BB-P100-TOT,P1Y,100HAB,0,2015-Q2,18.015
POL,BB-P100-TOT,P1Y,100HAB,0,2015-Q4,18.624
POL,BB-P100-TOT,P1Y,100HAB,0,2016,18.327
POL,BB-P100-TOT,P1Y,100HAB,0,2016-Q2,18.342
POL,BB-P100-TOT,P1Y,100HAB,0,2016-Q4,18.327
POL,BB-P100-TOT,P1Y,100HAB,0,2017,18.358
POL,BB-P100-TOT,P1Y,100HAB,0,2017-Q2,18.341
POL,BB-P100-TOT,P1Y,100HAB,0,2017-Q4,18.358
POL,BB-P100-TOT,P1Y,100HAB,0,2018,20.204
POL,BB-P100-TOT,P1Y,100HAB,0,2018-Q2,18.438
POL,BB-P100-TOT,P1Y,100HAB,0,2018-Q4,20.204
POL,BB-P100-TOT,P1Y,100HAB,0,2019,20.318
POL,BB-P100-TOT,P1Y,100HAB,0,2019-Q2,19.706
POL,BB-P100-TOT,P1Y,100HAB,0,2019-Q4,20.318
PRT,BB-P100-TOT,P1Y,100HAB,0,2009,18.295
PRT,BB-P100-TOT,P1Y,100HAB,0,2009-Q4,18.295
PRT,BB-P100-TOT,P1Y,100HAB,0,2010,20.274
PRT,BB-P100-TOT,P1Y,100HAB,0,2010-Q2,19.357
PRT,BB-P100-TOT,P1Y,100HAB,0,2010-Q4,20.274
PRT,BB-P100-TOT,P1Y,100HAB,0,2011,21.342
PRT,BB-P100-TOT,P1Y,100HAB,0,2011-Q2,20.663
PRT,BB-P100-TOT,P1Y,100HAB,0,2011-Q4,21.342
PRT,BB-P100-TOT,P1Y,100HAB,0,2012,22.772
PRT,BB-P100-TOT,P1Y,100HAB,0,2012-Q2,21.935
PRT,BB-P100-TOT,P1Y,100HAB,0,2012-Q4,22.772
PRT,BB-P100-TOT,P1Y,100HAB,0,2013,24.557
PRT,BB-P100-TOT,P1Y,100HAB,0,2013-Q2,23.471
PRT,BB-P100-TOT,P1Y,100HAB,0,2013-Q4,24.557
PRT,BB-P100-TOT,P1Y,100HAB,0,2014,27.476
PRT,BB-P100-TOT,P1Y,100HAB,0,2014-Q2,25.725
PRT,BB-P100-TOT,P1Y,100HAB,0,2014-Q4,27.476
PRT,BB-P100-TOT,P1Y,100HAB,0,2015,30.336
PRT,BB-P100-TOT,P1Y,100HAB,0,2015-Q2,28.858
PRT,BB-P100-TOT,P1Y,100HAB,0,2015-Q4,30.336
PRT,BB-P100-TOT,P1Y,100HAB,0,2016,32.692
PRT,BB-P100-TOT,P1Y,100HAB,0,2016-Q2,31.471
PRT,BB-P100-TOT,P1Y,100HAB,0,2016-Q4,32.692
PRT,BB-P100-TOT,P1Y,100HAB,0,2017,34.704
PRT,BB-P100-TOT,P1Y,100HAB,0,2017-Q2,33.555
PRT,BB-P100-TOT,P1Y,100HAB,0,2017-Q4,34.704
PRT,BB-P100-TOT,P1Y,100HAB,0,2018,36.802
PRT,BB-P100-TOT,P1Y,100HAB,0,2018-Q2,35.629
PRT,BB-P100-TOT,P1Y,100HAB,0,2018-Q4,36.802
PRT,BB-P100-TOT,P1Y,100HAB,0,2019,38.611
PRT,BB-P100-TOT,P1Y,100HAB,0,2019-Q2,37.612
PRT,BB-P100-TOT,P1Y,100HAB,0,2019-Q4,38.611
SVK,BB-P100-TOT,P1Y,100HAB,0,2009,14.306
SVK,BB-P100-TOT,P1Y,100HAB,0,2009-Q4,14.306
SVK,BB-P100-TOT,P1Y,100HAB,0,2010,16.15
SVK,BB-P100-TOT,P1Y,100HAB,0,2010-Q2,15.065
SVK,BB-P100-TOT,P1Y,100HAB,0,2010-Q4,16.15
SVK,BB-P100-TOT,P1Y,100HAB,0,2011,17.656
SVK,BB-P100-TOT,P1Y,100HAB,0,2011-Q2,17.007
SVK,BB-P100-TOT,P1Y,100HAB,0,2011-Q4,17.656
SVK,BB-P100-TOT,P1Y,100HAB,0,2012,19.339
SVK,BB-P100-TOT,P1Y,100HAB,0,2012-Q2,18.333
SVK,BB-P100-TOT,P1Y,100HAB,0,2012-Q4,19.339
SVK,BB-P100-TOT,P1Y,100HAB,0,2013,20.489
SVK,BB-P100-TOT,P1Y,100HAB,0,2013-Q2,19.889
SVK,BB-P100-TOT,P1Y,100HAB,0,2013-Q4,20.489
SVK,BB-P100-TOT,P1Y,100HAB,0,2014,21.984
SVK,BB-P100-TOT,P1Y,100HAB,0,2014-Q2,21.252
SVK,BB-P100-TOT,P1Y,100HAB,0,2014-Q4,21.984
SVK,BB-P100-TOT,P1Y,100HAB,0,2015,23.492
SVK,BB-P100-TOT,P1Y,100HAB,0,2015-Q2,22.725
SVK,BB-P100-TOT,P1Y,100HAB,0,2015-Q4,23.492
SVK,BB-P100-TOT,P1Y,100HAB,0,2016,24.61
SVK,BB-P100-TOT,P1Y,100HAB,0,2016-Q2,23.842
SVK,BB-P100-TOT,P1Y,100HAB,0,2016-Q4,24.61
SVK,BB-P100-TOT,P1Y,100HAB,0,2017,25.83
SVK,BB-P100-TOT,P1Y,100HAB,0,2017-Q2,25.11
SVK,BB-P100-TOT,P1Y,100HAB,0,2017-Q4,25.83
SVK,BB-P100-TOT,P1Y,100HAB,0,2018,27.69
SVK,BB-P100-TOT,P1Y,100HAB,0,2018-Q2,26.699
SVK,BB-P100-TOT,P1Y,100HAB,0,2018-Q4,27.69
SVK,BB-P100-TOT,P1Y,100HAB,0,2019,29.278
SVK,BB-P100-TOT,P1Y,100HAB,0,2019-Q2,28.255
SVK,BB-P100-TOT,P1Y,100HAB,0,2019-Q4,29.278
ESP,BB-P100-TOT,P1Y,100HAB,0,2009,21.235
ESP,BB-P100-TOT,P1Y,100HAB,0,2009-Q4,21.235
ESP,BB-P100-TOT,P1Y,100HAB,0,2010,23.163
ESP,BB-P100-TOT,P1Y,100HAB,0,2010-Q2,22.293
ESP,BB-P100-TOT,P1Y,100HAB,0,2010-Q4,23.163
ESP,BB-P100-TOT,P1Y,100HAB,0,2011,24.361
ESP,BB-P100-TOT,P1Y,100HAB,0,2011-Q2,23.524
ESP,BB-P100-TOT,P1Y,100HAB,0,2011-Q4,24.361
ESP,BB-P100-TOT,P1Y,100HAB,0,2012,24.506
ESP,BB-P100-TOT,P1Y,100HAB,0,2012-Q2,24.1
ESP,BB-P100-TOT,P1Y,100HAB,0,2012-Q4,24.506
ESP,BB-P100-TOT,P1Y,100HAB,0,2013,26.14
ESP,BB-P100-TOT,P1Y,100HAB,0,2013-Q2,25.142
