LOCATION,SUBJECT,MEASURE,ACTIVITY,TIME_FORMAT,obsTime,obsValue
DNK,I3_GVAHRS,GRW,C45,P1Y,2009,-1.2
DNK,I3_TOTK,GRW,C45,P1Y,2004,-0.3
DNK,I3_TOTK,GRW,C45,P1Y,2005,3.2
DNK,I3_TOTK,GRW,C45,P1Y,2006,6.3
DNK,I3_TOTK,GRW,C45,P1Y,2007,5.1
DNK,I3_HRSTO,GRW,C45,P1Y,2004,2.4
DNK,I3_HRSTO,GRW,C45,P1Y,2005,5.9
DNK,I3_HRSTO,GRW,C45,P1Y,2006,5.5
DNK,I3_HRSTO,GRW,C45,P1Y,2007,2.7
DNK,I3_HRSTO,GRW,C45,P1Y,2008,0.1
DNK,I3_HRSTO,GRW,C45,P1Y,2009,-12.4
DNK,I3_MFP,GRW,C45,P1Y,2004,-1.9
DNK,I3_MFP,GRW,C45,P1Y,2005,-2
DNK,I3_MFP,GRW,C45,P1Y,2006,0.2
DNK,I3_MFP,GRW,C45,P1Y,2007,-5.4
FIN,I3_LCOST,PCT,C45,P1Y,2004,91.6
FIN,I3_LCOST,PCT,C45,P1Y,2005,91.7
FIN,I3_LCOST,PCT,C45,P1Y,2006,91.8
FIN,I3_LCOST,PCT,C45,P1Y,2007,92
FIN,I3_LCOST,PCT,C45,P1Y,2008,92.2
FIN,I3_LCOST,PCT,C45,P1Y,2009,92
FIN,I3_GVA,GRW,C45,P1Y,2004,6.3
FIN,I3_GVA,GRW,C45,P1Y,2005,4.8
FIN,I3_GVA,GRW,C45,P1Y,2006,2.8
FIN,I3_GVA,GRW,C45,P1Y,2007,3.7
FIN,I3_GVA,GRW,C45,P1Y,2008,-0.2
FIN,I3_GVA,GRW,C45,P1Y,2009,-8
FIN,I3_GVAHRS,GRW,C45,P1Y,2004,4.4
FIN,I3_GVAHRS,GRW,C45,P1Y,2005,0.5
FIN,I3_GVAHRS,GRW,C45,P1Y,2006,-1.3
FIN,I3_GVAHRS,GRW,C45,P1Y,2007,-2.3
FIN,I3_GVAHRS,GRW,C45,P1Y,2008,-2
FIN,I3_GVAHRS,GRW,C45,P1Y,2009,2.8
FIN,I3_TOTK,GRW,C45,P1Y,2004,4.7
FIN,I3_TOTK,GRW,C45,P1Y,2005,5.6
FIN,I3_TOTK,GRW,C45,P1Y,2006,5.9
FIN,I3_TOTK,GRW,C45,P1Y,2007,6.5
FIN,I3_TOTK,GRW,C45,P1Y,2008,6.6
FIN,I3_TOTK,GRW,C45,P1Y,2009,2.2
FIN,I3_HRSTO,GRW,C45,P1Y,2004,1.9
FIN,I3_HRSTO,GRW,C45,P1Y,2005,4.3
FIN,I3_HRSTO,GRW,C45,P1Y,2006,4
FIN,I3_HRSTO,GRW,C45,P1Y,2007,6
FIN,I3_HRSTO,GRW,C45,P1Y,2008,1.8
FIN,I3_HRSTO,GRW,C45,P1Y,2009,-10.8
FIN,I3_MFP,GRW,C45,P1Y,2004,4.2
FIN,I3_MFP,GRW,C45,P1Y,2005,0.4
FIN,I3_MFP,GRW,C45,P1Y,2006,-1.4
FIN,I3_MFP,GRW,C45,P1Y,2007,-2.3
FIN,I3_MFP,GRW,C45,P1Y,2008,-2.4
FIN,I3_MFP,GRW,C45,P1Y,2009,1.8
FRA,I3_LCOST,PCT,C45,P1Y,2004,90.5
FRA,I3_LCOST,PCT,C45,P1Y,2005,90.9
FRA,I3_LCOST,PCT,C45,P1Y,2006,91.3
FRA,I3_LCOST,PCT,C45,P1Y,2007,91.7
FRA,I3_GVA,GRW,C45,P1Y,2004,1.6
FRA,I3_GVA,GRW,C45,P1Y,2005,2.8
FRA,I3_GVA,GRW,C45,P1Y,2006,2.2
FRA,I3_GVA,GRW,C45,P1Y,2007,4.1
FRA,I3_GVA,GRW,C45,P1Y,2008,0.4
FRA,I3_GVAHRS,GRW,C45,P1Y,2004,-2.6
FRA,I3_GVAHRS,GRW,C45,P1Y,2005,-0.2
FRA,I3_GVAHRS,GRW,C45,P1Y,2006,-1.5
FRA,I3_GVAHRS,GRW,C45,P1Y,2007,-1.9
FRA,I3_TOTK,GRW,C45,P1Y,2004,3.4
FRA,I3_TOTK,GRW,C45,P1Y,2005,3.6
FRA,I3_TOTK,GRW,C45,P1Y,2006,4.6
FRA,I3_TOTK,GRW,C45,P1Y,2007,5.7
FRA,I3_TOTK,GRW,C45,P1Y,2008,5.2
FRA,I3_HRSTO,GRW,C45,P1Y,2004,4.2
FRA,I3_HRSTO,GRW,C45,P1Y,2005,3
FRA,I3_HRSTO,GRW,C45,P1Y,2006,3.7
FRA,I3_HRSTO,GRW,C45,P1Y,2007,6
FRA,I3_MFP,GRW,C45,P1Y,2004,-2.5
FRA,I3_MFP,GRW,C45,P1Y,2005,-0.2
FRA,I3_MFP,GRW,C45,P1Y,2006,-1.5
FRA,I3_MFP,GRW,C45,P1Y,2007,-1.9
DEU,I3_LCOST,PCT,C45,P1Y,2004,89.4
DEU,I3_LCOST,PCT,C45,P1Y,2005,89.4
DEU,I3_LCOST,PCT,C45,P1Y,2006,89.5
DEU,I3_LCOST,PCT,C45,P1Y,2007,89.9
DEU,I3_LCOST,PCT,C45,P1Y,2008,90
DEU,I3_LCOST,PCT,C45,P1Y,2009,90.2
DEU,I3_GVA,GRW,C45,P1Y,2004,-3.7
DEU,I3_GVA,GRW,C45,P1Y,2005,-4.9
DEU,I3_GVA,GRW,C45,P1Y,2006,-0.8
DEU,I3_GVA,GRW,C45,P1Y,2007,-0.1
DEU,I3_GVA,GRW,C45,P1Y,2008,-1
DEU,I3_GVA,GRW,C45,P1Y,2009,-1.8
DEU,I3_GVAHRS,GRW,C45,P1Y,2004,-1.3
DEU,I3_GVAHRS,GRW,C45,P1Y,2005,-1.7
DEU,I3_GVAHRS,GRW,C45,P1Y,2006,-2.4
DEU,I3_GVAHRS,GRW,C45,P1Y,2007,-2.3
DEU,I3_GVAHRS,GRW,C45,P1Y,2008,-1.1
DEU,I3_GVAHRS,GRW,C45,P1Y,2009,-0.9
DEU,I3_TOTK,GRW,C45,P1Y,2004,-2.5
DEU,I3_TOTK,GRW,C45,P1Y,2005,-2.4
DEU,I3_TOTK,GRW,C45,P1Y,2006,-1.5
DEU,I3_TOTK,GRW,C45,P1Y,2007,0
DEU,I3_TOTK,GRW,C45,P1Y,2008,0.3
DEU,I3_TOTK,GRW,C45,P1Y,2009,-1
DEU,I3_HRSTO,GRW,C45,P1Y,2004,-2.4
DEU,I3_HRSTO,GRW,C45,P1Y,2005,-3.2
DEU,I3_HRSTO,GRW,C45,P1Y,2006,1.7
DEU,I3_HRSTO,GRW,C45,P1Y,2007,2.2
DEU,I3_HRSTO,GRW,C45,P1Y,2008,0.2
DEU,I3_HRSTO,GRW,C45,P1Y,2009,-0.9
DEU,I3_MFP,GRW,C45,P1Y,2004,-1.3
DEU,I3_MFP,GRW,C45,P1Y,2005,-1.8
DEU,I3_MFP,GRW,C45,P1Y,2006,-2.1
DEU,I3_MFP,GRW,C45,P1Y,2007,-2.1
DEU,I3_MFP,GRW,C45,P1Y,2008,-1.2
DEU,I3_MFP,GRW,C45,P1Y,2009,-0.9
GRC,I3_LCOST,PCT,C45,P1Y,2004,89.8
GRC,I3_LCOST,PCT,C45,P1Y,2005,90.4
GRC,I3_LCOST,PCT,C45,P1Y,2006,89.8
GRC,I3_LCOST,PCT,C45,P1Y,2007,89.6
GRC,I3_LCOST,PCT,C45,P1Y,2008,88.3
GRC,I3_LCOST,PCT,C45,P1Y,2009,83.5
GRC,I3_GVA,GRW,C45,P1Y,2004,7.1
GRC,I3_GVA,GRW,C45,P1Y,2005,-5.1
GRC,I3_GVA,GRW,C45,P1Y,2006,20.8
GRC,I3_GVA,GRW,C45,P1Y,2007,4.2
GRC,I3_GVA,GRW,C45,P1Y,2008,-14.9
GRC,I3_GVA,GRW,C45,P1Y,2009,-14.1
GRC,I3_GVAHRS,GRW,C45,P1Y,2004,5.8
GRC,I3_GVAHRS,GRW,C45,P1Y,2005,-8.3
GRC,I3_GVAHRS,GRW,C45,P1Y,2006,18.2
GRC,I3_GVAHRS,GRW,C45,P1Y,2007,-1.7
GRC,I3_GVAHRS,GRW,C45,P1Y,2008,-12.6
GRC,I3_GVAHRS,GRW,C45,P1Y,2009,-8.7
GRC,I3_TOTK,GRW,C45,P1Y,2004,5.8
GRC,I3_TOTK,GRW,C45,P1Y,2005,2.8
GRC,I3_TOTK,GRW,C45,P1Y,2006,3.6
GRC,I3_TOTK,GRW,C45,P1Y,2007,4.8
GRC,I3_TOTK,GRW,C45,P1Y,2008,4.7
GRC,I3_TOTK,GRW,C45,P1Y,2009,2.7
GRC,I3_HRSTO,GRW,C45,P1Y,2004,1.3
GRC,I3_HRSTO,GRW,C45,P1Y,2005,3.2
GRC,I3_HRSTO,GRW,C45,P1Y,2006,2.6
GRC,I3_HRSTO,GRW,C45,P1Y,2007,5.9
GRC,I3_HRSTO,GRW,C45,P1Y,2008,-2.3
GRC,I3_HRSTO,GRW,C45,P1Y,2009,-5.4
GRC,I3_MFP,GRW,C45,P1Y,2004,5.4
GRC,I3_MFP,GRW,C45,P1Y,2005,-8.3
GRC,I3_MFP,GRW,C45,P1Y,2006,18.1
GRC,I3_MFP,GRW,C45,P1Y,2007,-1.6
GRC,I3_MFP,GRW,C45,P1Y,2008,-13.4
GRC,I3_MFP,GRW,C45,P1Y,2009,-10
ISL,I3_LCOST,PCT,C45,P1Y,2004,88.5
ISL,I3_LCOST,PCT,C45,P1Y,2005,89.9
ISL,I3_LCOST,PCT,C45,P1Y,2006,91.5
ISL,I3_LCOST,PCT,C45,P1Y,2007,92.4
ISL,I3_LCOST,PCT,C45,P1Y,2008,92.4
ISL,I3_GVA,GRW,C45,P1Y,2004,17.2
ISL,I3_GVA,GRW,C45,P1Y,2005,16.4
ISL,I3_GVA,GRW,C45,P1Y,2006,12.7
ISL,I3_GVA,GRW,C45,P1Y,2007,6
ISL,I3_GVA,GRW,C45,P1Y,2008,-11.1
ISL,I3_GVA,GRW,C45,P1Y,2009,-43.4
ISL,I3_GVAHRS,GRW,C45,P1Y,2004,10.8
ISL,I3_GVAHRS,GRW,C45,P1Y,2005,10.2
ISL,I3_GVAHRS,GRW,C45,P1Y,2006,-5.1
ISL,I3_GVAHRS,GRW,C45,P1Y,2007,-1.3
ISL,I3_GVAHRS,GRW,C45,P1Y,2008,-24.1
ISL,I3_TOTK,GRW,C45,P1Y,2004,11.1
ISL,I3_TOTK,GRW,C45,P1Y,2005,13.4
ISL,I3_TOTK,GRW,C45,P1Y,2006,15.7
ISL,I3_TOTK,GRW,C45,P1Y,2007,14.8
ISL,I3_TOTK,GRW,C45,P1Y,2008,0.4
ISL,I3_TOTK,GRW,C45,P1Y,2009,-8.3
ISL,I3_HRSTO,GRW,C45,P1Y,2004,6.3
ISL,I3_HRSTO,GRW,C45,P1Y,2005,6.2
ISL,I3_HRSTO,GRW,C45,P1Y,2006,17.8
ISL,I3_HRSTO,GRW,C45,P1Y,2007,7.3
ISL,I3_HRSTO,GRW,C45,P1Y,2008,12.9
ISL,I3_MFP,GRW,C45,P1Y,2004,10.3
ISL,I3_MFP,GRW,C45,P1Y,2005,9.5
ISL,I3_MFP,GRW,C45,P1Y,2006,-5
ISL,I3_MFP,GRW,C45,P1Y,2007,-1.8
ISL,I3_MFP,GRW,C45,P1Y,2008,-23.1
IRL,I3_LCOST,PCT,C45,P1Y,2004,95.2
IRL,I3_LCOST,PCT,C45,P1Y,2005,95.5
IRL,I3_LCOST,PCT,C45,P1Y,2006,95.9
IRL,I3_LCOST,PCT,C45,P1Y,2007,96.4
IRL,I3_LCOST,PCT,C45,P1Y,2008,96.6
IRL,I3_GVA,GRW,C45,P1Y,2004,8.1
IRL,I3_GVA,GRW,C45,P1Y,2005,10.1
IRL,I3_GVA,GRW,C45,P1Y,2006,4
IRL,I3_GVA,GRW,C45,P1Y,2007,1.3
IRL,I3_GVA,GRW,C45,P1Y,2008,-10.3
IRL,I3_GVA,GRW,C45,P1Y,2009,-37.5
IRL,I3_GVAHRS,GRW,C45,P1Y,2004,-1.9
IRL,I3_GVAHRS,GRW,C45,P1Y,2005,-2.2
IRL,I3_GVAHRS,GRW,C45,P1Y,2006,-6.1
IRL,I3_GVAHRS,GRW,C45,P1Y,2007,-1.1
IRL,I3_GVAHRS,GRW,C45,P1Y,2008,3.5
IRL,I3_GVAHRS,GRW,C45,P1Y,2009,4.7
IRL,I3_TOTK,GRW,C45,P1Y,2004,10.2
IRL,I3_TOTK,GRW,C45,P1Y,2005,9.3
IRL,I3_TOTK,GRW,C45,P1Y,2006,6.9
IRL,I3_TOTK,GRW,C45,P1Y,2007,7
IRL,I3_TOTK,GRW,C45,P1Y,2008,0.4
IRL,I3_HRSTO,GRW,C45,P1Y,2004,10
IRL,I3_HRSTO,GRW,C45,P1Y,2005,12.3
IRL,I3_HRSTO,GRW,C45,P1Y,2006,10.1
IRL,I3_HRSTO,GRW,C45,P1Y,2007,2.4
IRL,I3_HRSTO,GRW,C45,P1Y,2008,-13.8
IRL,I3_HRSTO,GRW,C45,P1Y,2009,-42.3
IRL,I3_MFP,GRW,C45,P1Y,2004,-1.9
IRL,I3_MFP,GRW,C45,P1Y,2005,-2
IRL,I3_MFP,GRW,C45,P1Y,2006,-5.9
IRL,I3_MFP,GRW,C45,P1Y,2007,-1.3
IRL,I3_MFP,GRW,C45,P1Y,2008,3
ITA,I3_LCOST,PCT,C45,P1Y,2004,80.1
ITA,I3_LCOST,PCT,C45,P1Y,2005,80.6
ITA,I3_LCOST,PCT,C45,P1Y,2006,80.8
ITA,I3_LCOST,PCT,C45,P1Y,2007,80.8
ITA,I3_LCOST,PCT,C45,P1Y,2008,80.7
ITA,I3_LCOST,PCT,C45,P1Y,2009,80.7
ITA,I3_GVA,GRW,C45,P1Y,2004,1.5
ITA,I3_GVA,GRW,C45,P1Y,2005,2.1
ITA,I3_GVA,GRW,C45,P1Y,2006,1.7
ITA,I3_GVA,GRW,C45,P1Y,2007,0.5
ITA,I3_GVA,GRW,C45,P1Y,2008,-2.4
ITA,I3_GVA,GRW,C45,P1Y,2009,-7
ITA,I3_GVAHRS,GRW,C45,P1Y,2004,-1.6
ITA,I3_GVAHRS,GRW,C45,P1Y,2005,-2.5
ITA,I3_GVAHRS,GRW,C45,P1Y,2006,-1.1
ITA,I3_GVAHRS,GRW,C45,P1Y,2007,-3.8
ITA,I3_GVAHRS,GRW,C45,P1Y,2008,-1.6
ITA,I3_GVAHRS,GRW,C45,P1Y,2009,-3.1
ITA,I3_TOTK,GRW,C45,P1Y,2004,2.3
ITA,I3_TOTK,GRW,C45,P1Y,2005,3
ITA,I3_TOTK,GRW,C45,P1Y,2006,3.2
ITA,I3_TOTK,GRW,C45,P1Y,2007,3.2
ITA,I3_TOTK,GRW,C45,P1Y,2008,2
ITA,I3_TOTK,GRW,C45,P1Y,2009,0
ITA,I3_HRSTO,GRW,C45,P1Y,2004,3.1
ITA,I3_HRSTO,GRW,C45,P1Y,2005,4.6
ITA,I3_HRSTO,GRW,C45,P1Y,2006,2.9
ITA,I3_HRSTO,GRW,C45,P1Y,2007,4.3
ITA,I3_HRSTO,GRW,C45,P1Y,2008,-0.8
ITA,I3_HRSTO,GRW,C45,P1Y,2009,-3.8
ITA,I3_MFP,GRW,C45,P1Y,2004,-1.4
ITA,I3_MFP,GRW,C45,P1Y,2005,-2.2
ITA,I3_MFP,GRW,C45,P1Y,2006,-1.2
ITA,I3_MFP,GRW,C45,P1Y,2007,-3.6
ITA,I3_MFP,GRW,C45,P1Y,2008,-2.1
ITA,I3_MFP,GRW,C45,P1Y,2009,-3.9
KOR,I3_LCOST,PCT,C45,P1Y,2004,92.7
KOR,I3_LCOST,PCT,C45,P1Y,2005,92.8
KOR,I3_LCOST,PCT,C45,P1Y,2006,92.3
KOR,I3_GVA,GRW,C45,P1Y,2004,2
KOR,I3_GVA,GRW,C45,P1Y,2005,-0.3
KOR,I3_GVA,GRW,C45,P1Y,2006,2.1
KOR,I3_GVA,GRW,C45,P1Y,2007,2.6
KOR,I3_GVA,GRW,C45,P1Y,2008,-2.5
KOR,I3_GVA,GRW,C45,P1Y,2009,1.9
KOR,I3_GVAHRS,GRW,C45,P1Y,2004,6.9
KOR,I3_GVAHRS,GRW,C45,P1Y,2005,1.9
KOR,I3_GVAHRS,GRW,C45,P1Y,2006,-1.5
KOR,I3_GVAHRS,GRW,C45,P1Y,2007,2.6
KOR,I3_GVAHRS,GRW,C45,P1Y,2008,1.6
KOR,I3_GVAHRS,GRW,C45,P1Y,2009,8.3
KOR,I3_TOTK,GRW,C45,P1Y,2004,-1.5
KOR,I3_TOTK,GRW,C45,P1Y,2005,-0.4
KOR,I3_TOTK,GRW,C45,P1Y,2006,-0.4
KOR,I3_HRSTO,GRW,C45,P1Y,2004,-4.9
KOR,I3_HRSTO,GRW,C45,P1Y,2005,-2.1
KOR,I3_HRSTO,GRW,C45,P1Y,2006,3.6
KOR,I3_HRSTO,GRW,C45,P1Y,2007,0
KOR,I3_HRSTO,GRW,C45,P1Y,2008,-4.1
KOR,I3_HRSTO,GRW,C45,P1Y,2009,-6.5
KOR,I3_MFP,GRW,C45,P1Y,2004,6.7
KOR,I3_MFP,GRW,C45,P1Y,2005,1.7
KOR,I3_MFP,GRW,C45,P1Y,2006,-1.2
NLD,I3_LCOST,PCT,C45,P1Y,2004,90.9
NLD,I3_LCOST,PCT,C45,P1Y,2005,91.3
NLD,I3_LCOST,PCT,C45,P1Y,2006,91.7
NLD,I3_LCOST,PCT,C45,P1Y,2007,91.8
NLD,I3_LCOST,PCT,C45,P1Y,2008,91.9
NLD,I3_GVA,GRW,C45,P1Y,2004,-2.7
NLD,I3_GVA,GRW,C45,P1Y,2005,3.1
NLD,I3_GVA,GRW,C45,P1Y,2006,2.4
NLD,I3_GVA,GRW,C45,P1Y,2007,5.5
NLD,I3_GVA,GRW,C45,P1Y,2008,4.7
NLD,I3_GVA,GRW,C45,P1Y,2009,-4.3
NLD,I3_GVAHRS,GRW,C45,P1Y,2004,-0.5
NLD,I3_GVAHRS,GRW,C45,P1Y,2005,2.7
NLD,I3_GVAHRS,GRW,C45,P1Y,2006,0.5
NLD,I3_GVAHRS,GRW,C45,P1Y,2007,3.9
NLD,I3_GVAHRS,GRW,C45,P1Y,2008,3.4
NLD,I3_GVAHRS,GRW,C45,P1Y,2009,-3.2
NLD,I3_TOTK,GRW,C45,P1Y,2004,0.4
NLD,I3_TOTK,GRW,C45,P1Y,2005,1.1
NLD,I3_TOTK,GRW,C45,P1Y,2006,2.4
NLD,I3_TOTK,GRW,C45,P1Y,2007,4.2
NLD,I3_TOTK,GRW,C45,P1Y,2008,5.2
NLD,I3_HRSTO,GRW,C45,P1Y,2004,-2.2
NLD,I3_HRSTO,GRW,C45,P1Y,2005,0.4
NLD,I3_HRSTO,GRW,C45,P1Y,2006,1.9
NLD,I3_HRSTO,GRW,C45,P1Y,2007,1.7
NLD,I3_HRSTO,GRW,C45,P1Y,2008,1.2
NLD,I3_HRSTO,GRW,C45,P1Y,2009,-1.1
NLD,I3_MFP,GRW,C45,P1Y,2004,-0.7
NLD,I3_MFP,GRW,C45,P1Y,2005,2.6
NLD,I3_MFP,GRW,C45,P1Y,2006,0.5
NLD,I3_MFP,GRW,C45,P1Y,2007,3.7
NLD,I3_MFP,GRW,C45,P1Y,2008,3.1
NOR,I3_LCOST,PCT,C45,P1Y,2004,92.6
NOR,I3_LCOST,PCT,C45,P1Y,2005,93.1
NOR,I3_LCOST,PCT,C45,P1Y,2006,93.6
NOR,I3_LCOST,PCT,C45,P1Y,2007,93.5
NOR,I3_GVA,GRW,C45,P1Y,2004,2.4
NOR,I3_GVA,GRW,C45,P1Y,2005,0.1
NOR,I3_GVA,GRW,C45,P1Y,2006,0.3
NOR,I3_GVA,GRW,C45,P1Y,2007,4.7
NOR,I3_GVA,GRW,C45,P1Y,2008,1.7
NOR,I3_GVA,GRW,C45,P1Y,2009,-0.6
NOR,I3_GVAHRS,GRW,C45,P1Y,2004,-0.8
NOR,I3_GVAHRS,GRW,C45,P1Y,2005,-4.6
NOR,I3_GVAHRS,GRW,C45,P1Y,2006,-7.7
NOR,I3_GVAHRS,GRW,C45,P1Y,2007,-4.8
NOR,I3_GVAHRS,GRW,C45,P1Y,2008,-2.1
NOR,I3_GVAHRS,GRW,C45,P1Y,2009,7
NOR,I3_TOTK,GRW,C45,P1Y,2004,5.5
NOR,I3_TOTK,GRW,C45,P1Y,2005,9.6
NOR,I3_TOTK,GRW,C45,P1Y,2006,13.1
NOR,I3_TOTK,GRW,C45,P1Y,2007,15.7
NOR,I3_TOTK,GRW,C45,P1Y,2008,9.1
NOR,I3_TOTK,GRW,C45,P1Y,2009,5.5
NOR,I3_HRSTO,GRW,C45,P1Y,2004,3.2
NOR,I3_HRSTO,GRW,C45,P1Y,2005,4.7
NOR,I3_HRSTO,GRW,C45,P1Y,2006,8
NOR,I3_HRSTO,GRW,C45,P1Y,2007,9.5
NOR,I3_HRSTO,GRW,C45,P1Y,2008,3.8
NOR,I3_HRSTO,GRW,C45,P1Y,2009,-7.6
NOR,I3_MFP,GRW,C45,P1Y,2004,-1
NOR,I3_MFP,GRW,C45,P1Y,2005,-5
NOR,I3_MFP,GRW,C45,P1Y,2006,-8
NOR,I3_MFP,GRW,C45,P1Y,2007,-5.2
POL,I3_LCOST,PCT,C45,P1Y,2004,78.3
POL,I3_LCOST,PCT,C45,P1Y,2005,78.9
POL,I3_LCOST,PCT,C45,P1Y,2006,79
POL,I3_GVA,GRW,C45,P1Y,2004,1.8
POL,I3_GVA,GRW,C45,P1Y,2005,7.5
POL,I3_GVA,GRW,C45,P1Y,2006,11
POL,I3_GVA,GRW,C45,P1Y,2007,10.2
POL,I3_GVA,GRW,C45,P1Y,2008,8.7
POL,I3_GVAHRS,GRW,C45,P1Y,2004,3.7
POL,I3_GVAHRS,GRW,C45,P1Y,2005,1.1
POL,I3_GVAHRS,GRW,C45,P1Y,2006,2.5
POL,I3_GVAHRS,GRW,C45,P1Y,2007,-2.8
POL,I3_GVAHRS,GRW,C45,P1Y,2008,-5.2
POL,I3_TOTK,GRW,C45,P1Y,2004,4.7
POL,I3_TOTK,GRW,C45,P1Y,2005,5.2
POL,I3_TOTK,GRW,C45,P1Y,2006,7.6
POL,I3_HRSTO,GRW,C45,P1Y,2004,-2
POL,I3_HRSTO,GRW,C45,P1Y,2005,6.4
POL,I3_HRSTO,GRW,C45,P1Y,2006,8.5
POL,I3_HRSTO,GRW,C45,P1Y,2007,13.1
POL,I3_HRSTO,GRW,C45,P1Y,2008,13.9
POL,I3_MFP,GRW,C45,P1Y,2004,2.3
POL,I3_MFP,GRW,C45,P1Y,2005,1.3
POL,I3_MFP,GRW,C45,P1Y,2006,2.7
ESP,I3_LCOST,PCT,C45,P1Y,2004,90
ESP,I3_LCOST,PCT,C45,P1Y,2005,89.9
ESP,I3_LCOST,PCT,C45,P1Y,2006,89.4
ESP,I3_LCOST,PCT,C45,P1Y,2007,88.6
ESP,I3_LCOST,PCT,C45,P1Y,2008,87.8
ESP,I3_LCOST,PCT,C45,P1Y,2009,86
ESP,I3_GVA,GRW,C45,P1Y,2004,5
ESP,I3_GVA,GRW,C45,P1Y,2005,5.1
ESP,I3_GVA,GRW,C45,P1Y,2006,4.6
ESP,I3_GVA,GRW,C45,P1Y,2007,2.5
ESP,I3_GVA,GRW,C45,P1Y,2008,-1.6
ESP,I3_GVA,GRW,C45,P1Y,2009,-6.4
ESP,I3_GVAHRS,GRW,C45,P1Y,2004,-0.5
ESP,I3_GVAHRS,GRW,C45,P1Y,2005,-1.4
ESP,I3_GVAHRS,GRW,C45,P1Y,2006,-1.2
ESP,I3_GVAHRS,GRW,C45,P1Y,2007,-0.9
ESP,I3_GVAHRS,GRW,C45,P1Y,2008,7.1
ESP,I3_GVAHRS,GRW,C45,P1Y,2009,20.1
ESP,I3_TOTK,GRW,C45,P1Y,2004,8.3
ESP,I3_TOTK,GRW,C45,P1Y,2005,10
ESP,I3_TOTK,GRW,C45,P1Y,2006,11.5
ESP,I3_TOTK,GRW,C45,P1Y,2007,10.6
ESP,I3_TOTK,GRW,C45,P1Y,2008,6
ESP,I3_TOTK,GRW,C45,P1Y,2009,2.8
ESP,I3_HRSTO,GRW,C45,P1Y,2004,5.5
ESP,I3_HRSTO,GRW,C45,P1Y,2005,6.5
ESP,I3_HRSTO,GRW,C45,P1Y,2006,5.8
ESP,I3_HRSTO,GRW,C45,P1Y,2007,3.4
ESP,I3_HRSTO,GRW,C45,P1Y,2008,-8.7
ESP,I3_HRSTO,GRW,C45,P1Y,2009,-26.6
ESP,I3_MFP,GRW,C45,P1Y,2004,-0.8
ESP,I3_MFP,GRW,C45,P1Y,2005,-1.8
ESP,I3_MFP,GRW,C45,P1Y,2006,-1.8
ESP,I3_MFP,GRW,C45,P1Y,2007,-1.7
ESP,I3_MFP,GRW,C45,P1Y,2008,5.3
ESP,I3_MFP,GRW,C45,P1Y,2009,16
SWE,I3_LCOST,PCT,C45,P1Y,2004,87.6
SWE,I3_LCOST,PCT,C45,P1Y,2005,87.5
SWE,I3_LCOST,PCT,C45,P1Y,2006,87.6
SWE,I3_LCOST,PCT,C45,P1Y,2007,88.2
SWE,I3_LCOST,PCT,C45,P1Y,2008,88.6
SWE,I3_LCOST,PCT,C45,P1Y,2009,88
SWE,I3_GVA,GRW,C45,P1Y,2004,3.7
SWE,I3_GVA,GRW,C45,P1Y,2005,2.6
SWE,I3_GVA,GRW,C45,P1Y,2006,5.3
SWE,I3_GVA,GRW,C45,P1Y,2007,5.9
SWE,I3_GVA,GRW,C45,P1Y,2008,-6.1
SWE,I3_GVA,GRW,C45,P1Y,2009,-5.6
SWE,I3_GVAHRS,GRW,C45,P1Y,2004,2.6
SWE,I3_GVAHRS,GRW,C45,P1Y,2005,-2.5
SWE,I3_GVAHRS,GRW,C45,P1Y,2006,1.8
SWE,I3_GVAHRS,GRW,C45,P1Y,2007,-1.8
SWE,I3_GVAHRS,GRW,C45,P1Y,2008,-10.1
SWE,I3_GVAHRS,GRW,C45,P1Y,2009,-1.9
SWE,I3_TOTK,GRW,C45,P1Y,2004,3.5
SWE,I3_TOTK,GRW,C45,P1Y,2005,4.3
SWE,I3_TOTK,GRW,C45,P1Y,2006,6.2
SWE,I3_TOTK,GRW,C45,P1Y,2007,6.8
SWE,I3_TOTK,GRW,C45,P1Y,2008,10
SWE,I3_TOTK,GRW,C45,P1Y,2009,1.3
SWE,I3_HRSTO,GRW,C45,P1Y,2004,1.1
SWE,I3_HRSTO,GRW,C45,P1Y,2005,5.1
SWE,I3_HRSTO,GRW,C45,P1Y,2006,3.5
SWE,I3_HRSTO,GRW,C45,P1Y,2007,7.7
SWE,I3_HRSTO,GRW,C45,P1Y,2008,4
SWE,I3_HRSTO,GRW,C45,P1Y,2009,-3.7
SWE,I3_MFP,GRW,C45,P1Y,2004,2.3
SWE,I3_MFP,GRW,C45,P1Y,2005,-2.4
SWE,I3_MFP,GRW,C45,P1Y,2006,1.4
SWE,I3_MFP,GRW,C45,P1Y,2007,-1.7
SWE,I3_MFP,GRW,C45,P1Y,2008,-10.8
SWE,I3_MFP,GRW,C45,P1Y,2009,-2.5
GBR,I3_LCOST,PCT,C45,P1Y,2004,94.5
GBR,I3_LCOST,PCT,C45,P1Y,2005,94.5
GBR,I3_LCOST,PCT,C45,P1Y,2006,94.6
GBR,I3_LCOST,PCT,C45,P1Y,2007,94.8
GBR,I3_LCOST,PCT,C45,P1Y,2008,95
GBR,I3_GVA,GRW,C45,P1Y,2004,3.3
GBR,I3_GVA,GRW,C45,P1Y,2005,1.1
GBR,I3_GVA,GRW,C45,P1Y,2006,1.3
