COUNTRY,INDICATOR,NUTRIENTS,TIME_FORMAT,UNIT,POWERCODE,obsTime,obsValue,OBS_STATUS
ROU,C217,NITROGEN,P1Y,TONNE,0,2012,51693,E
ROU,C217,NITROGEN,P1Y,TONNE,0,2013,78429,E
ROU,C217,NITROGEN,P1Y,TONNE,0,2014,82979,E
ROU,C217,NITROGEN,P1Y,TONNE,0,2015,73232,NA
ROU,C217,NITROGEN,P1Y,TONNE,0,2016,137333,NA
ROU,C217,NITROGEN,P1Y,TONNE,0,2017,189663,NA
ROU,C217,PHOSPHORUS,P1Y,TONNE,0,2004,19819,E
ROU,C217,PHOSPHORUS,P1Y,TONNE,0,2005,17460,E
ROU,C217,PHOSPHORUS,P1Y,TONNE,0,2006,19753,E
ROU,C217,PHOSPHORUS,P1Y,TONNE,0,2007,7227,E
ROU,C217,PHOSPHORUS,P1Y,TONNE,0,2008,13204,E
ROU,C217,PHOSPHORUS,P1Y,TONNE,0,2009,12411,E
ROU,C217,PHOSPHORUS,P1Y,TONNE,0,2010,14897,E
ROU,C217,PHOSPHORUS,P1Y,TONNE,0,2011,21162,E
ROU,C217,PHOSPHORUS,P1Y,TONNE,0,2012,15698,E
ROU,C217,PHOSPHORUS,P1Y,TONNE,0,2013,23915,E
ROU,C217,PHOSPHORUS,P1Y,TONNE,0,2014,25021,E
ROU,C217,PHOSPHORUS,P1Y,TONNE,0,2015,21507,NA
ROU,C217,PHOSPHORUS,P1Y,TONNE,0,2016,43817,NA
ROU,C217,PHOSPHORUS,P1Y,TONNE,0,2017,60196,NA
ROU,C000,NITROGEN,P1Y,TONNE,0,2004,35424,NA
ROU,C000,NITROGEN,P1Y,TONNE,0,2005,29928,NA
ROU,C000,NITROGEN,P1Y,TONNE,0,2006,34764,NA
ROU,C000,NITROGEN,P1Y,TONNE,0,2007,29054,NA
ROU,C000,NITROGEN,P1Y,TONNE,0,2008,30709,NA
ROU,C000,NITROGEN,P1Y,TONNE,0,2009,32514,NA
ROU,C000,NITROGEN,P1Y,TONNE,0,2010,28083,NA
ROU,C000,NITROGEN,P1Y,TONNE,0,2011,33934,NA
ROU,C000,NITROGEN,P1Y,TONNE,0,2012,24374,NA
ROU,C000,NITROGEN,P1Y,TONNE,0,2013,31736,NA
ROU,C000,NITROGEN,P1Y,TONNE,0,2014,32596,NA
ROU,C000,NITROGEN,P1Y,TONNE,0,2015,27193,NA
ROU,C000,NITROGEN,P1Y,TONNE,0,2016,26666,NA
ROU,C000,NITROGEN,P1Y,TONNE,0,2017,30316,NA
ROU,C000,PHOSPHORUS,P1Y,TONNE,0,2004,5781,NA
ROU,C000,PHOSPHORUS,P1Y,TONNE,0,2005,5118,NA
ROU,C000,PHOSPHORUS,P1Y,TONNE,0,2006,5900,NA
ROU,C000,PHOSPHORUS,P1Y,TONNE,0,2007,4862,NA
ROU,C000,PHOSPHORUS,P1Y,TONNE,0,2008,5144,NA
ROU,C000,PHOSPHORUS,P1Y,TONNE,0,2009,5470,NA
ROU,C000,PHOSPHORUS,P1Y,TONNE,0,2010,4761,NA
ROU,C000,PHOSPHORUS,P1Y,TONNE,0,2011,5770,NA
ROU,C000,PHOSPHORUS,P1Y,TONNE,0,2012,4088,NA
ROU,C000,PHOSPHORUS,P1Y,TONNE,0,2013,5376,NA
ROU,C000,PHOSPHORUS,P1Y,TONNE,0,2014,5618,NA
ROU,C000,PHOSPHORUS,P1Y,TONNE,0,2015,4663,NA
ROU,C000,PHOSPHORUS,P1Y,TONNE,0,2016,4805,NA
ROU,C000,PHOSPHORUS,P1Y,TONNE,0,2017,5347,NA
ROU,C22,NITROGEN,P1Y,TONNE,0,2004,309760,E
ROU,C22,NITROGEN,P1Y,TONNE,0,2005,325805,E
ROU,C22,NITROGEN,P1Y,TONNE,0,2006,328016,E
ROU,C22,NITROGEN,P1Y,TONNE,0,2007,297099,E
ROU,C22,NITROGEN,P1Y,TONNE,0,2008,309112,E
ROU,C22,NITROGEN,P1Y,TONNE,0,2009,305819,E
ROU,C22,NITROGEN,P1Y,TONNE,0,2010,492794,E
ROU,C22,NITROGEN,P1Y,TONNE,0,2011,508631,E
ROU,C22,NITROGEN,P1Y,TONNE,0,2012,306724,E
ROU,C22,NITROGEN,P1Y,TONNE,0,2013,327231,E
ROU,C22,NITROGEN,P1Y,TONNE,0,2014,327351,E
ROU,C22,NITROGEN,P1Y,TONNE,0,2015,324215,NA
ROU,C22,NITROGEN,P1Y,TONNE,0,2016,312719,NA
ROU,C22,NITROGEN,P1Y,TONNE,0,2017,313044,NA
ROU,C22,PHOSPHORUS,P1Y,TONNE,0,2004,31364,E
ROU,C22,PHOSPHORUS,P1Y,TONNE,0,2005,33094,E
ROU,C22,PHOSPHORUS,P1Y,TONNE,0,2006,33426,E
ROU,C22,PHOSPHORUS,P1Y,TONNE,0,2007,30129,E
ROU,C22,PHOSPHORUS,P1Y,TONNE,0,2008,31487,E
ROU,C22,PHOSPHORUS,P1Y,TONNE,0,2009,31174,E
ROU,C22,PHOSPHORUS,P1Y,TONNE,0,2010,50544,E
ROU,C22,PHOSPHORUS,P1Y,TONNE,0,2011,52228,E
ROU,C22,PHOSPHORUS,P1Y,TONNE,0,2012,31264,E
ROU,C22,PHOSPHORUS,P1Y,TONNE,0,2013,33409,E
ROU,C22,PHOSPHORUS,P1Y,TONNE,0,2014,33462,E
ROU,C22,PHOSPHORUS,P1Y,TONNE,0,2015,33070,NA
ROU,C22,PHOSPHORUS,P1Y,TONNE,0,2016,31872,NA
ROU,C22,PHOSPHORUS,P1Y,TONNE,0,2017,31986,NA
ROU,C221,NITROGEN,P1Y,TONNE,0,2004,47854,E
ROU,C221,NITROGEN,P1Y,TONNE,0,2005,69420,E
ROU,C221,NITROGEN,P1Y,TONNE,0,2006,74624,E
ROU,C221,NITROGEN,P1Y,TONNE,0,2007,51215,E
ROU,C221,NITROGEN,P1Y,TONNE,0,2008,65630,E
ROU,C221,NITROGEN,P1Y,TONNE,0,2009,66600,E
ROU,C221,NITROGEN,P1Y,TONNE,0,2010,244000,E
ROU,C221,NITROGEN,P1Y,TONNE,0,2011,260051,E
ROU,C221,NITROGEN,P1Y,TONNE,0,2012,61095,E
ROU,C221,NITROGEN,P1Y,TONNE,0,2013,69123,E
ROU,C221,NITROGEN,P1Y,TONNE,0,2014,74165,E
ROU,C221,NITROGEN,P1Y,TONNE,0,2015,69471,NA
ROU,C221,NITROGEN,P1Y,TONNE,0,2016,65316,NA
ROU,C221,NITROGEN,P1Y,TONNE,0,2017,71166,NA
ROU,C221,PHOSPHORUS,P1Y,TONNE,0,2004,5308,E
ROU,C221,PHOSPHORUS,P1Y,TONNE,0,2005,7587,E
ROU,C221,PHOSPHORUS,P1Y,TONNE,0,2006,8218,E
ROU,C221,PHOSPHORUS,P1Y,TONNE,0,2007,5668,E
ROU,C221,PHOSPHORUS,P1Y,TONNE,0,2008,7264,E
ROU,C221,PHOSPHORUS,P1Y,TONNE,0,2009,7376,E
ROU,C221,PHOSPHORUS,P1Y,TONNE,0,2010,25793,E
ROU,C221,PHOSPHORUS,P1Y,TONNE,0,2011,27498,E
ROU,C221,PHOSPHORUS,P1Y,TONNE,0,2012,6828,E
ROU,C221,PHOSPHORUS,P1Y,TONNE,0,2013,7731,E
ROU,C221,PHOSPHORUS,P1Y,TONNE,0,2014,8274,E
ROU,C221,PHOSPHORUS,P1Y,TONNE,0,2015,7707,NA
ROU,C221,PHOSPHORUS,P1Y,TONNE,0,2016,7240,NA
ROU,C221,PHOSPHORUS,P1Y,TONNE,0,2017,7904,NA
ROU,C222,NITROGEN,P1Y,TONNE,0,2004,261906,E
ROU,C222,NITROGEN,P1Y,TONNE,0,2005,256385,E
ROU,C222,NITROGEN,P1Y,TONNE,0,2006,253392,E
ROU,C222,NITROGEN,P1Y,TONNE,0,2007,245884,E
ROU,C222,NITROGEN,P1Y,TONNE,0,2008,243482,E
ROU,C222,NITROGEN,P1Y,TONNE,0,2009,239219,E
ROU,C222,NITROGEN,P1Y,TONNE,0,2010,248794,E
ROU,C222,NITROGEN,P1Y,TONNE,0,2011,248580,E
ROU,C222,NITROGEN,P1Y,TONNE,0,2012,245629,E
ROU,C222,NITROGEN,P1Y,TONNE,0,2013,258108,E
ROU,C222,NITROGEN,P1Y,TONNE,0,2014,253187,E
ROU,C222,NITROGEN,P1Y,TONNE,0,2015,254744,NA
ROU,C222,NITROGEN,P1Y,TONNE,0,2016,247403,NA
ROU,C222,NITROGEN,P1Y,TONNE,0,2017,241878,NA
ROU,C222,PHOSPHORUS,P1Y,TONNE,0,2004,26056,E
ROU,C222,PHOSPHORUS,P1Y,TONNE,0,2005,25506,E
ROU,C222,PHOSPHORUS,P1Y,TONNE,0,2006,25208,E
ROU,C222,PHOSPHORUS,P1Y,TONNE,0,2007,24462,E
ROU,C222,PHOSPHORUS,P1Y,TONNE,0,2008,24223,E
ROU,C222,PHOSPHORUS,P1Y,TONNE,0,2009,23799,E
ROU,C222,PHOSPHORUS,P1Y,TONNE,0,2010,24751,E
ROU,C222,PHOSPHORUS,P1Y,TONNE,0,2011,24730,E
ROU,C222,PHOSPHORUS,P1Y,TONNE,0,2012,24436,E
ROU,C222,PHOSPHORUS,P1Y,TONNE,0,2013,25678,E
ROU,C222,PHOSPHORUS,P1Y,TONNE,0,2014,25188,E
ROU,C222,PHOSPHORUS,P1Y,TONNE,0,2015,25363,NA
ROU,C222,PHOSPHORUS,P1Y,TONNE,0,2016,24632,NA
ROU,C222,PHOSPHORUS,P1Y,TONNE,0,2017,24082,NA
ROU,B0,NITROGEN,P1Y,TONNE,0,2004,4665,E
ROU,B0,NITROGEN,P1Y,TONNE,0,2005,174113,E
ROU,B0,NITROGEN,P1Y,TONNE,0,2006,186786,E
ROU,B0,NITROGEN,P1Y,TONNE,0,2007,434844,E
ROU,B0,NITROGEN,P1Y,TONNE,0,2008,191828,E
ROU,B0,NITROGEN,P1Y,TONNE,0,2009,248295,E
ROU,B0,NITROGEN,P1Y,TONNE,0,2010,-12742,E
ROU,B0,NITROGEN,P1Y,TONNE,0,2011,-156352,E
ROU,B0,NITROGEN,P1Y,TONNE,0,2012,223648,E
ROU,B0,NITROGEN,P1Y,TONNE,0,2013,58127,E
ROU,B0,NITROGEN,P1Y,TONNE,0,2014,-9402,E
ROU,B0,NITROGEN,P1Y,TONNE,0,2015,118427,NA
ROU,B0,NITROGEN,P1Y,TONNE,0,2016,-19290,NA
ROU,B0,NITROGEN,P1Y,TONNE,0,2017,-162340,NA
ROU,B0,PHOSPHORUS,P1Y,TONNE,0,2004,-27101,E
ROU,B0,PHOSPHORUS,P1Y,TONNE,0,2005,11484,E
ROU,B0,PHOSPHORUS,P1Y,TONNE,0,2006,3284,E
ROU,B0,PHOSPHORUS,P1Y,TONNE,0,2007,52747,E
ROU,B0,PHOSPHORUS,P1Y,TONNE,0,2008,8178,E
ROU,B0,PHOSPHORUS,P1Y,TONNE,0,2009,14627,E
ROU,B0,PHOSPHORUS,P1Y,TONNE,0,2010,-11193,E
ROU,B0,PHOSPHORUS,P1Y,TONNE,0,2011,-35258,E
ROU,B0,PHOSPHORUS,P1Y,TONNE,0,2012,16707,E
ROU,B0,PHOSPHORUS,P1Y,TONNE,0,2013,-23553,E
ROU,B0,PHOSPHORUS,P1Y,TONNE,0,2014,-27401,E
ROU,B0,PHOSPHORUS,P1Y,TONNE,0,2015,-9141,NA
ROU,B0,PHOSPHORUS,P1Y,TONNE,0,2016,-42563,NA
ROU,B0,PHOSPHORUS,P1Y,TONNE,0,2017,-73419,NA
ROU,BPERHA,NITROGEN,P1Y,KG,0,2004,0,E
ROU,BPERHA,NITROGEN,P1Y,KG,0,2005,12,E
ROU,BPERHA,NITROGEN,P1Y,KG,0,2006,13,E
ROU,BPERHA,NITROGEN,P1Y,KG,0,2007,32,E
ROU,BPERHA,NITROGEN,P1Y,KG,0,2008,14,E
ROU,BPERHA,NITROGEN,P1Y,KG,0,2009,18,E
ROU,BPERHA,NITROGEN,P1Y,KG,0,2010,-1,E
ROU,BPERHA,NITROGEN,P1Y,KG,0,2011,-11,E
ROU,BPERHA,NITROGEN,P1Y,KG,0,2012,16,E
ROU,BPERHA,NITROGEN,P1Y,KG,0,2013,4,E
ROU,BPERHA,NITROGEN,P1Y,KG,0,2014,-1,E
ROU,BPERHA,NITROGEN,P1Y,KG,0,2015,9,NA
ROU,BPERHA,NITROGEN,P1Y,KG,0,2016,-1,NA
ROU,BPERHA,NITROGEN,P1Y,KG,0,2017,-12,NA
ROU,BPERHA,PHOSPHORUS,P1Y,KG,0,2004,-2,E
ROU,BPERHA,PHOSPHORUS,P1Y,KG,0,2005,1,E
ROU,BPERHA,PHOSPHORUS,P1Y,KG,0,2006,0,E
ROU,BPERHA,PHOSPHORUS,P1Y,KG,0,2007,4,E
ROU,BPERHA,PHOSPHORUS,P1Y,KG,0,2008,1,E
ROU,BPERHA,PHOSPHORUS,P1Y,KG,0,2009,1,E
ROU,BPERHA,PHOSPHORUS,P1Y,KG,0,2010,-1,E
ROU,BPERHA,PHOSPHORUS,P1Y,KG,0,2011,-3,E
ROU,BPERHA,PHOSPHORUS,P1Y,KG,0,2012,1,E
ROU,BPERHA,PHOSPHORUS,P1Y,KG,0,2013,-2,E
ROU,BPERHA,PHOSPHORUS,P1Y,KG,0,2014,-2,E
ROU,BPERHA,PHOSPHORUS,P1Y,KG,0,2015,-1,NA
ROU,BPERHA,PHOSPHORUS,P1Y,KG,0,2016,-3,NA
ROU,BPERHA,PHOSPHORUS,P1Y,KG,0,2017,-5,NA
SVN,I0,NITROGEN,P1Y,TONNE,0,2004,76981,NA
SVN,I0,NITROGEN,P1Y,TONNE,0,2005,77135,NA
SVN,I0,NITROGEN,P1Y,TONNE,0,2006,78398,NA
SVN,I0,NITROGEN,P1Y,TONNE,0,2007,79225,NA
SVN,I0,NITROGEN,P1Y,TONNE,0,2008,73080,NA
SVN,I0,NITROGEN,P1Y,TONNE,0,2009,76057,NA
SVN,I0,NITROGEN,P1Y,TONNE,0,2010,74757,NA
SVN,I0,NITROGEN,P1Y,TONNE,0,2011,72668,NA
SVN,I0,NITROGEN,P1Y,TONNE,0,2012,71686,NA
SVN,I0,NITROGEN,P1Y,TONNE,0,2013,72248,NA
SVN,I0,NITROGEN,P1Y,TONNE,0,2014,74473,NA
SVN,I0,NITROGEN,P1Y,TONNE,0,2015,75619,NA
SVN,I0,NITROGEN,P1Y,TONNE,0,2016,75683,NA
SVN,I0,NITROGEN,P1Y,TONNE,0,2017,75196,NA
SVN,I0,PHOSPHORUS,P1Y,TONNE,0,2004,12070,NA
SVN,I0,PHOSPHORUS,P1Y,TONNE,0,2005,11630,NA
SVN,I0,PHOSPHORUS,P1Y,TONNE,0,2006,11375,NA
SVN,I0,PHOSPHORUS,P1Y,TONNE,0,2007,11590,NA
SVN,I0,PHOSPHORUS,P1Y,TONNE,0,2008,10917,NA
SVN,I0,PHOSPHORUS,P1Y,TONNE,0,2009,9023,NA
SVN,I0,PHOSPHORUS,P1Y,TONNE,0,2010,9855,NA
SVN,I0,PHOSPHORUS,P1Y,TONNE,0,2011,9258,NA
SVN,I0,PHOSPHORUS,P1Y,TONNE,0,2012,9128,NA
SVN,I0,PHOSPHORUS,P1Y,TONNE,0,2013,9075,NA
SVN,I0,PHOSPHORUS,P1Y,TONNE,0,2014,9296,NA
SVN,I0,PHOSPHORUS,P1Y,TONNE,0,2015,9540,NA
SVN,I0,PHOSPHORUS,P1Y,TONNE,0,2016,9562,NA
SVN,I0,PHOSPHORUS,P1Y,TONNE,0,2017,9417,NA
SVN,F1,NITROGEN,P1Y,TONNE,0,2004,30269,NA
SVN,F1,NITROGEN,P1Y,TONNE,0,2005,29172,NA
SVN,F1,NITROGEN,P1Y,TONNE,0,2006,30384,NA
SVN,F1,NITROGEN,P1Y,TONNE,0,2007,29614,NA
SVN,F1,NITROGEN,P1Y,TONNE,0,2008,25039,NA
SVN,F1,NITROGEN,P1Y,TONNE,0,2009,28202,NA
SVN,F1,NITROGEN,P1Y,TONNE,0,2010,27504,NA
SVN,F1,NITROGEN,P1Y,TONNE,0,2011,27134,NA
SVN,F1,NITROGEN,P1Y,TONNE,0,2012,26300,NA
SVN,F1,NITROGEN,P1Y,TONNE,0,2013,27263,NA
SVN,F1,NITROGEN,P1Y,TONNE,0,2014,28619,NA
SVN,F1,NITROGEN,P1Y,TONNE,0,2015,28320,NA
SVN,F1,NITROGEN,P1Y,TONNE,0,2016,27115,NA
SVN,F1,NITROGEN,P1Y,TONNE,0,2017,27084,NA
SVN,F1,PHOSPHORUS,P1Y,TONNE,0,2004,6394,NA
SVN,F1,PHOSPHORUS,P1Y,TONNE,0,2005,5865,NA
SVN,F1,PHOSPHORUS,P1Y,TONNE,0,2006,5583,NA
SVN,F1,PHOSPHORUS,P1Y,TONNE,0,2007,5565,NA
SVN,F1,PHOSPHORUS,P1Y,TONNE,0,2008,5211,NA
SVN,F1,PHOSPHORUS,P1Y,TONNE,0,2009,3342,NA
SVN,F1,PHOSPHORUS,P1Y,TONNE,0,2010,4328,NA
SVN,F1,PHOSPHORUS,P1Y,TONNE,0,2011,3935,NA
SVN,F1,PHOSPHORUS,P1Y,TONNE,0,2012,3882,NA
SVN,F1,PHOSPHORUS,P1Y,TONNE,0,2013,3886,NA
SVN,F1,PHOSPHORUS,P1Y,TONNE,0,2014,3993,NA
SVN,F1,PHOSPHORUS,P1Y,TONNE,0,2015,4120,NA
SVN,F1,PHOSPHORUS,P1Y,TONNE,0,2016,4006,NA
SVN,F1,PHOSPHORUS,P1Y,TONNE,0,2017,3988,NA
SVN,F11,NITROGEN,P1Y,TONNE,0,2004,30264,NA
SVN,F11,NITROGEN,P1Y,TONNE,0,2005,29169,NA
SVN,F11,NITROGEN,P1Y,TONNE,0,2006,30383,NA
SVN,F11,NITROGEN,P1Y,TONNE,0,2007,29613,NA
SVN,F11,NITROGEN,P1Y,TONNE,0,2008,25039,NA
SVN,F11,NITROGEN,P1Y,TONNE,0,2009,28202,NA
SVN,F11,NITROGEN,P1Y,TONNE,0,2010,27486,NA
SVN,F11,NITROGEN,P1Y,TONNE,0,2011,27134,NA
SVN,F11,NITROGEN,P1Y,TONNE,0,2012,26300,NA
SVN,F11,NITROGEN,P1Y,TONNE,0,2013,27263,NA
SVN,F11,NITROGEN,P1Y,TONNE,0,2014,28612,NA
SVN,F11,NITROGEN,P1Y,TONNE,0,2015,28319,NA
SVN,F11,NITROGEN,P1Y,TONNE,0,2016,27097,NA
SVN,F11,NITROGEN,P1Y,TONNE,0,2017,27084,NA
SVN,F11,PHOSPHORUS,P1Y,TONNE,0,2004,6392,NA
SVN,F11,PHOSPHORUS,P1Y,TONNE,0,2005,5864,NA
SVN,F11,PHOSPHORUS,P1Y,TONNE,0,2006,5583,NA
SVN,F11,PHOSPHORUS,P1Y,TONNE,0,2007,5565,NA
SVN,F11,PHOSPHORUS,P1Y,TONNE,0,2008,5211,NA
SVN,F11,PHOSPHORUS,P1Y,TONNE,0,2009,3342,NA
SVN,F11,PHOSPHORUS,P1Y,TONNE,0,2010,4323,NA
SVN,F11,PHOSPHORUS,P1Y,TONNE,0,2011,3935,NA
SVN,F11,PHOSPHORUS,P1Y,TONNE,0,2012,3882,NA
SVN,F11,PHOSPHORUS,P1Y,TONNE,0,2013,3886,NA
SVN,F11,PHOSPHORUS,P1Y,TONNE,0,2014,3991,NA
SVN,F11,PHOSPHORUS,P1Y,TONNE,0,2015,4120,NA
SVN,F11,PHOSPHORUS,P1Y,TONNE,0,2016,4000,NA
SVN,F11,PHOSPHORUS,P1Y,TONNE,0,2017,3988,NA
SVN,F12,NITROGEN,P1Y,TONNE,0,2004,5,NA
SVN,F12,NITROGEN,P1Y,TONNE,0,2005,3,NA
SVN,F12,NITROGEN,P1Y,TONNE,0,2006,1,NA
SVN,F12,NITROGEN,P1Y,TONNE,0,2007,1,NA
SVN,F12,NITROGEN,P1Y,TONNE,0,2008,0,NA
SVN,F12,NITROGEN,P1Y,TONNE,0,2009,0,NA
SVN,F12,NITROGEN,P1Y,TONNE,0,2010,18,NA
SVN,F12,NITROGEN,P1Y,TONNE,0,2011,0,NA
SVN,F12,NITROGEN,P1Y,TONNE,0,2012,0,NA
SVN,F12,NITROGEN,P1Y,TONNE,0,2013,0,NA
SVN,F12,NITROGEN,P1Y,TONNE,0,2014,7,NA
SVN,F12,NITROGEN,P1Y,TONNE,0,2015,1,NA
SVN,F12,NITROGEN,P1Y,TONNE,0,2016,18,NA
SVN,F12,NITROGEN,P1Y,TONNE,0,2017,0,NA
SVN,F12,PHOSPHORUS,P1Y,TONNE,0,2004,2,NA
SVN,F12,PHOSPHORUS,P1Y,TONNE,0,2005,1,NA
SVN,F12,PHOSPHORUS,P1Y,TONNE,0,2006,0,NA
SVN,F12,PHOSPHORUS,P1Y,TONNE,0,2007,0,NA
SVN,F12,PHOSPHORUS,P1Y,TONNE,0,2008,0,NA
SVN,F12,PHOSPHORUS,P1Y,TONNE,0,2009,0,NA
SVN,F12,PHOSPHORUS,P1Y,TONNE,0,2010,6,NA
SVN,F12,PHOSPHORUS,P1Y,TONNE,0,2011,0,NA
SVN,F12,PHOSPHORUS,P1Y,TONNE,0,2012,0,NA
SVN,F12,PHOSPHORUS,P1Y,TONNE,0,2013,0,NA
SVN,F12,PHOSPHORUS,P1Y,TONNE,0,2014,2,NA
SVN,F12,PHOSPHORUS,P1Y,TONNE,0,2015,0,NA
SVN,F12,PHOSPHORUS,P1Y,TONNE,0,2016,6,NA
SVN,F12,PHOSPHORUS,P1Y,TONNE,0,2017,0,NA
SVN,M1,NITROGEN,P1Y,TONNE,0,2004,37678,NA
SVN,M1,NITROGEN,P1Y,TONNE,0,2005,38340,NA
SVN,M1,NITROGEN,P1Y,TONNE,0,2006,38598,NA
SVN,M1,NITROGEN,P1Y,TONNE,0,2007,40096,NA
SVN,M1,NITROGEN,P1Y,TONNE,0,2008,38429,NA
SVN,M1,NITROGEN,P1Y,TONNE,0,2009,38401,NA
SVN,M1,NITROGEN,P1Y,TONNE,0,2010,37643,NA
SVN,M1,NITROGEN,P1Y,TONNE,0,2011,36335,NA
SVN,M1,NITROGEN,P1Y,TONNE,0,2012,35852,NA
SVN,M1,NITROGEN,P1Y,TONNE,0,2013,35382,NA
SVN,M1,NITROGEN,P1Y,TONNE,0,2014,36204,NA
SVN,M1,NITROGEN,P1Y,TONNE,0,2015,37009,NA
SVN,M1,NITROGEN,P1Y,TONNE,0,2016,37704,NA
SVN,M1,NITROGEN,P1Y,TONNE,0,2017,37218,NA
SVN,M1,PHOSPHORUS,P1Y,TONNE,0,2004,5628,NA
SVN,M1,PHOSPHORUS,P1Y,TONNE,0,2005,5716,NA
SVN,M1,PHOSPHORUS,P1Y,TONNE,0,2006,5741,NA
SVN,M1,PHOSPHORUS,P1Y,TONNE,0,2007,5974,NA
SVN,M1,PHOSPHORUS,P1Y,TONNE,0,2008,5655,NA
SVN,M1,PHOSPHORUS,P1Y,TONNE,0,2009,5630,NA
SVN,M1,PHOSPHORUS,P1Y,TONNE,0,2010,5479,NA
SVN,M1,PHOSPHORUS,P1Y,TONNE,0,2011,5278,NA
SVN,M1,PHOSPHORUS,P1Y,TONNE,0,2012,5198,NA
SVN,M1,PHOSPHORUS,P1Y,TONNE,0,2013,5143,NA
SVN,M1,PHOSPHORUS,P1Y,TONNE,0,2014,5254,NA
SVN,M1,PHOSPHORUS,P1Y,TONNE,0,2015,5373,NA
SVN,M1,PHOSPHORUS,P1Y,TONNE,0,2016,5508,NA
SVN,M1,PHOSPHORUS,P1Y,TONNE,0,2017,5382,NA
SVN,A1,NITROGEN,P1Y,TONNE,0,2004,37678,NA
SVN,A1,NITROGEN,P1Y,TONNE,0,2005,38340,NA
SVN,A1,NITROGEN,P1Y,TONNE,0,2006,38598,NA
SVN,A1,NITROGEN,P1Y,TONNE,0,2007,40096,NA
SVN,A1,NITROGEN,P1Y,TONNE,0,2008,38429,NA
SVN,A1,NITROGEN,P1Y,TONNE,0,2009,38401,NA
SVN,A1,NITROGEN,P1Y,TONNE,0,2010,37643,NA
SVN,A1,NITROGEN,P1Y,TONNE,0,2011,36335,NA
SVN,A1,NITROGEN,P1Y,TONNE,0,2012,35852,NA
SVN,A1,NITROGEN,P1Y,TONNE,0,2013,35382,NA
SVN,A1,NITROGEN,P1Y,TONNE,0,2014,36204,NA
SVN,A1,NITROGEN,P1Y,TONNE,0,2015,37009,NA
SVN,A1,NITROGEN,P1Y,TONNE,0,2016,37704,NA
SVN,A1,NITROGEN,P1Y,TONNE,0,2017,37218,NA
SVN,A1,PHOSPHORUS,P1Y,TONNE,0,2004,5628,NA
SVN,A1,PHOSPHORUS,P1Y,TONNE,0,2005,5716,NA
SVN,A1,PHOSPHORUS,P1Y,TONNE,0,2006,5741,NA
SVN,A1,PHOSPHORUS,P1Y,TONNE,0,2007,5974,NA
SVN,A1,PHOSPHORUS,P1Y,TONNE,0,2008,5655,NA
SVN,A1,PHOSPHORUS,P1Y,TONNE,0,2009,5630,NA
SVN,A1,PHOSPHORUS,P1Y,TONNE,0,2010,5479,NA
SVN,A1,PHOSPHORUS,P1Y,TONNE,0,2011,5278,NA
SVN,A1,PHOSPHORUS,P1Y,TONNE,0,2012,5198,NA
SVN,A1,PHOSPHORUS,P1Y,TONNE,0,2013,5143,NA
SVN,A1,PHOSPHORUS,P1Y,TONNE,0,2014,5254,NA
SVN,A1,PHOSPHORUS,P1Y,TONNE,0,2015,5373,NA
SVN,A1,PHOSPHORUS,P1Y,TONNE,0,2016,5508,NA
SVN,A1,PHOSPHORUS,P1Y,TONNE,0,2017,5382,NA
SVN,A11,NITROGEN,P1Y,TONNE,0,2004,27031,NA
SVN,A11,NITROGEN,P1Y,TONNE,0,2005,27312,NA
SVN,A11,NITROGEN,P1Y,TONNE,0,2006,27206,NA
SVN,A11,NITROGEN,P1Y,TONNE,0,2007,28454,NA
SVN,A11,NITROGEN,P1Y,TONNE,0,2008,27988,NA
SVN,A11,NITROGEN,P1Y,TONNE,0,2009,27720,NA
SVN,A11,NITROGEN,P1Y,TONNE,0,2010,27459,NA
SVN,A11,NITROGEN,P1Y,TONNE,0,2011,27058,NA
SVN,A11,NITROGEN,P1Y,TONNE,0,2012,26995,NA
SVN,A11,NITROGEN,P1Y,TONNE,0,2013,26708,NA
SVN,A11,NITROGEN,P1Y,TONNE,0,2014,27351,NA
SVN,A11,NITROGEN,P1Y,TONNE,0,2015,28007,NA
SVN,A11,NITROGEN,P1Y,TONNE,0,2016,28540,NA
SVN,A11,NITROGEN,P1Y,TONNE,0,2017,28071,NA
SVN,A11,PHOSPHORUS,P1Y,TONNE,0,2004,3501,NA
SVN,A11,PHOSPHORUS,P1Y,TONNE,0,2005,3525,NA
SVN,A11,PHOSPHORUS,P1Y,TONNE,0,2006,3493,NA
SVN,A11,PHOSPHORUS,P1Y,TONNE,0,2007,3629,NA
SVN,A11,PHOSPHORUS,P1Y,TONNE,0,2008,3569,NA
SVN,A11,PHOSPHORUS,P1Y,TONNE,0,2009,3516,NA
SVN,A11,PHOSPHORUS,P1Y,TONNE,0,2010,3478,NA
SVN,A11,PHOSPHORUS,P1Y,TONNE,0,2011,3453,NA
SVN,A11,PHOSPHORUS,P1Y,TONNE,0,2012,3434,NA
SVN,A11,PHOSPHORUS,P1Y,TONNE,0,2013,3401,NA
SVN,A11,PHOSPHORUS,P1Y,TONNE,0,2014,3471,NA
SVN,A11,PHOSPHORUS,P1Y,TONNE,0,2015,3559,NA
SVN,A11,PHOSPHORUS,P1Y,TONNE,0,2016,3614,NA
SVN,A11,PHOSPHORUS,P1Y,TONNE,0,2017,3547,NA
